result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_interestingness
R_2bxsVUkaSaFXjdD_Q1,"['human', 'petrol-diesel-pump']","['model', 'id']",563,96,69,43,5,0.71875,4.760416666666667,111.8,19.2,17.0,3,0,0,0,0,3,0,0.21204910081618383,0.020563782495681707,"[0.016212797164916998, 0.0089377654923333, 0.013258147239685075, 0.002718855094428041]","[0.71875, 0.9894736842105263, 1.0, 1.0, 1.0]","[0.11458333333333333, 0.3684210526315789, 0.6702127659574468, 0.8602150537634409, 0.9891304347826086]",3.6,5,2.7409219224768004,6,7.6,9,72.84110280373834,8.415813084112148,0.2678124873137661,0.159724759469005,0.06530162789753582,0.019806763285024155,0.04242581090407177,0.1743017496853814,0.11112430479438151,0.15517321099405704,0.004101931982881224,1.0,0.02854956956136795
R_8DSuE0JfUBgPxHX_Q3,"['human', 'organ-empire-comply']","['model', 'id']",214,45,34,16,3,0.7555555555555555,3.6444444444444444,70.66666666666667,15.0,13.333333333333334,3,0,0,4,0,3,4,0.20947785178820294,0.03833459218343099,"[0.015825760364532482, 0.02250883181889851]","[0.7555555555555555, 0.9772727272727273, 1.0, 1.0, 1.0]","[0.24444444444444444, 0.5909090909090909, 0.8372093023255814, 0.9761904761904762, 1.0]",2.6666666666666665,4,2.6715398061337994,6,8.0,9,98.34470588235297,3.7654901960784315,0.10992063492063492,0.17996031746031746,0.08750000000000001,0.047619047619047616,0.15456349206349207,0.13214285714285715,0.10694444444444444,0.1655593851338262,0.008720092790785283,0.5,0.0029600501060485507
R_8PvUUEqSWnAZrWx_Q3,"['human', 'organ-empire-comply']","['model', 'id']",624,119,82,39,6,0.6890756302521008,4.1344537815126055,103.16666666666667,19.833333333333332,18.5,2,2,0,2,3,4,5,0.20915572572494487,0.008275775813093078,"[0.002600015293468122, 0.006562191247940052, 0.006998556852340687, 0.0009859883122974034, 0.0035426878266864303]","[0.6890756302521008, 0.9830508474576272, 1.0, 1.0, 1.0]","[0.10084033613445378, 0.4152542372881356, 0.7094017094017094, 0.8793103448275862, 0.9652173913043478]",2.6666666666666665,5,2.9429244347779067,8,9.666666666666666,13,87.57114427860698,6.593134328358207,0.1937529721740248,0.17946404472720262,0.09092410513463145,0.06599929310455627,0.12121104042156673,0.1175531778163357,0.0854469507101086,0.1681217654891636,0.009364344917301426,0.5,0.01617382991881594
R_2LTbPAQf8NZ0wRb_Q3,"['human', 'organ-empire-comply']","['model', 'id']",311,58,45,20,3,0.7758620689655172,4.310344827586207,103.0,19.333333333333332,17.666666666666668,0,0,0,0,3,0,3,0.21421534638655812,0.027921444697985576,"[0.012018703846704393, 0.015902740851281183]","[0.7758620689655172, 1.0, 1.0, 1.0, 1.0]","[0.1724137931034483, 0.6842105263157895, 0.9642857142857143, 1.0, 1.0]",3.0,5,2.9874562819478077,8,8.333333333333334,10,87.49142857142859,6.273015873015876,0.22142857142857145,0.1046031746031746,0.0692063492063492,0.04507936507936508,0.07174603174603174,0.09698412698412698,0.13126984126984126,0.1916273314019908,0.0007548964059250762,1.0,0.008206641674041726
R_2pgeIFWQlDZignv_Q3,"['human', 'organ-empire-comply']","['model', 'id']",308,57,42,26,3,0.7368421052631579,4.333333333333333,101.66666666666667,19.0,16.666666666666668,0,0,0,6,1,0,7,0.20948564584438617,0.010775785361017476,"[0.0035435006258979496, 0.007232284735119526]","[0.7368421052631579, 1.0, 1.0, 1.0, 1.0]","[0.19298245614035087, 0.625, 0.8909090909090909, 1.0, 1.0]",4.666666666666667,5,3.5545362078937397,13,9.666666666666666,12,87.7278142076503,6.0744262295081946,0.17474682180564532,0.18573583279465633,0.08866623572505926,0.0196078431372549,0.110105580693816,0.10385692738633914,0.07692307692307693,0.17891846273256384,0.008704504678418823,1.0,0.006071815604255348
R_8FjH6e5PsshRtjr_Q3,"['human', 'organ-empire-comply']","['model', 'id']",311,61,50,21,4,0.819672131147541,4.049180327868853,77.0,15.25,14.0,6,3,0,2,1,9,3,0.20732518292608715,0.034236380978236114,"[0.02653295014585766, 0.02028848741735728, 0.0045331339041392305]","[0.819672131147541, 1.0, 1.0, 1.0, 1.0]","[0.18032786885245902, 0.5833333333333334, 0.8983050847457628, 0.9827586206896551, 1.0]",2.5,6,2.571708463949843,7,8.0,11,87.54204545454546,5.148030303030307,0.15860042735042734,0.15165598290598292,0.07478632478632478,0.08221153846153846,0.20678418803418805,0.07409188034188034,0.14305555555555555,0.1892791494079258,0.013025430515016867,1.0,0.011116540431976296
R_2Ep8Ymfq8uSEw90_Q3,"['human', 'organ-empire-comply']","['model', 'id']",202,36,33,18,3,0.9166666666666666,4.5,66.66666666666667,12.0,11.666666666666666,0,0,0,2,1,0,3,0.2185722955691269,0.024235937330457924,"[0.007175293233659535, 0.01706064409679839]","[0.9166666666666666, 1.0, 1.0, 1.0, 1.0]","[0.2777777777777778, 0.6857142857142857, 0.8823529411764706, 0.9393939393939394, 0.96875]",1.3333333333333333,2,2.34375,6,6.333333333333333,9,89.79260162601628,4.130243902439023,0.21127946127946126,0.2342171717171717,0.041666666666666664,0.09764309764309764,0.08817340067340067,0.1393097643097643,0.020833333333333332,0.18231470688529636,0.00946879477106266,0.5,0.010807669162750222
R_8kQG02fwq7ubaOB_Q3,"['human', 'organ-empire-comply']","['model', 'id']",376,75,55,26,5,0.7333333333333333,3.933333333333333,74.2,15.0,13.6,0,0,5,0,4,0,4,0.21605459635074323,0.021552151867321553,"[0.0029066920280456654, 0.0048138181368509725, 0.012972995638847351, 0.022410797930899118]","[0.7333333333333333, 0.972972972972973, 1.0, 1.0, 1.0]","[0.16, 0.581081081081081, 0.8904109589041096, 0.9722222222222222, 1.0]",2.4,7,2.4534559643255296,6,7.4,10,102.32816867469882,3.110506024096388,0.2165112665112665,0.16649184149184149,0.059848484848484845,0.026495726495726495,0.11068376068376069,0.12245532245532245,0.09683372183372184,0.1931716359179953,0.004433396334295292,1.0,0.01470173597335811
R_2q0iH8KvyiaD0id_Q3,"['human', 'organ-empire-comply']","['model', 'id']",479,88,62,33,4,0.7045454545454546,4.386363636363637,119.0,22.0,19.75,0,0,0,6,0,0,6,0.2095498749704072,0.012839784405448251,"[0.010073533383282762, 0.0052599744363264755, 0.003926168788563139]","[0.7045454545454546, 0.9655172413793104, 0.9883720930232558, 1.0, 1.0]","[0.13636363636363635, 0.47126436781609193, 0.8023255813953488, 0.9294117647058824, 0.9642857142857143]",3.5,6,3.499687178268789,11,11.75,15,72.30348684210529,9.074605263157896,0.19004386695541117,0.17917430173801988,0.035121328224776496,0.0922871897384641,0.06675828752290522,0.09775667721694709,0.09647953800877339,0.2066954166992851,0.008576046426376771,1.0,0.013424665019625692
R_2sdMlOguKbuAvfg_Q3,"['human', 'organ-empire-comply']","['model', 'id']",584,105,78,46,5,0.7428571428571429,4.476190476190476,115.8,21.0,19.6,0,0,2,1,3,0,4,0.20830511827975656,0.010641356522128678,"[0.007137914588957128, 0.0036610498830869365, 0.007917550915763488, 0.0025661976564498035]","[0.7428571428571429, 0.9519230769230769, 1.0, 1.0, 1.0]","[0.10476190476190476, 0.5, 0.8252427184466019, 0.9411764705882353, 0.9900990099009901]",3.6,6,3.3941905864406525,12,12.6,21,82.02457894736844,7.4827017543859675,0.16858375021562877,0.1390602035535622,0.10234466103156806,0.1139941348973607,0.11792168362946352,0.10329549767120924,0.11975297567707435,0.1791903117428655,0.011065559807678038,1.0,0.008700837029351094
R_8o6ejl1aVHjSI9z_Q3,"['human', 'organ-empire-comply']","['model', 'id']",374,73,54,34,3,0.7397260273972602,4.054794520547945,124.0,24.333333333333332,21.666666666666668,7,0,0,0,1,7,1,0.20712557514721058,0.008194302583669683,"[0.001470946517341587, 0.006723356066328096]","[0.7397260273972602, 0.9861111111111112, 1.0, 1.0, 1.0]","[0.136986301369863, 0.5277777777777778, 0.8169014084507042, 0.9714285714285714, 1.0]",4.333333333333333,6,3.1113653699466055,8,9.333333333333334,11,80.36333333333334,8.675,0.28806306306306306,0.12353603603603604,0.08254504504504505,0.0,0.11238738738738739,0.11103603603603604,0.11587837837837837,0.22328327272249304,0.013424646072769997,1.0,0.0051167130470275435
R_8U0c5Ms0PJ9VYTm_Q3,"['human', 'organ-empire-comply']","['model', 'id']",315,61,45,23,5,0.7377049180327869,4.081967213114754,62.2,12.2,11.8,2,0,0,5,0,2,5,0.2150784643742407,0.024408844964844842,"[0.017261395851771028, 0.001258502403895051, 0.019899060328801482, 0.010398731345222123]","[0.7377049180327869, 0.9833333333333333, 1.0, 1.0, 1.0]","[0.19672131147540983, 0.5833333333333334, 0.8813559322033898, 0.9655172413793104, 1.0]",2.8,8,2.3501579691437704,6,7.0,9,92.17336363636365,3.6822424242424248,0.19428571428571428,0.2057142857142857,0.07428571428571429,0.0642857142857143,0.12714285714285714,0.12142857142857143,0.04428571428571429,0.17678312633348547,0.0024811323812902186,1.0,0.01636169354120892
R_8wT7Ix8TsW7XbEo_Q3,"['human', 'organ-empire-comply']","['model', 'id']",231,44,37,19,3,0.8409090909090909,4.25,76.33333333333333,14.666666666666666,13.666666666666666,1,0,0,3,0,1,3,0.21134376525878906,0.022949846964033793,"[0.018127136760287793, 0.004822710203746]","[0.8409090909090909, 1.0, 1.0, 1.0, 1.0]","[0.22727272727272727, 0.6511627906976745, 0.8571428571428571, 0.9512195121951219, 1.0]",2.3333333333333335,4,2.6485380116959063,8,8.0,10,86.6075,5.154166666666669,0.163510101010101,0.10227272727272728,0.041666666666666664,0.0,0.09659090909090909,0.15277777777777776,0.07196969696969698,0.20420108929924344,0.004988265849613038,1.0,0.011592018604278553
R_2YKQTEPFuU2GBvV_Q3,"['human', 'organ-empire-comply']","['model', 'id']",427,77,57,33,5,0.7402597402597403,4.454545454545454,84.6,15.4,13.6,2,1,0,4,0,3,4,0.21085036320216727,0.023025768689620196,"[0.008343269973447476, 0.017067800511370662, 0.0035859495401382446, 0.01705451735428401]","[0.7402597402597403, 0.9868421052631579, 1.0, 1.0, 1.0]","[0.14285714285714285, 0.5526315789473685, 0.88, 0.972972972972973, 1.0]",2.0,4,2.8363941282598,11,9.4,17,79.10235294117649,6.449411764705882,0.1792857142857143,0.12261904761904761,0.0761904761904762,0.06904761904761905,0.11952380952380952,0.13380952380952382,0.0819047619047619,0.17175671846970267,0.005975069962856627,0.5,0.028893923759460427
R_87z2b4sr7in6R21_Q3,"['human', 'organ-empire-comply']","['model', 'id']",596,110,77,41,5,0.7,4.336363636363636,118.4,22.0,19.2,0,0,0,10,0,0,10,0.21152373145266276,0.03888414267337685,"[0.003951418399810808, 0.0009042398496107718, 0.0052193233590105415, 0.06769330373832158]","[0.7, 0.9724770642201835, 0.9907407407407407, 1.0, 1.0]","[0.1, 0.3853211009174312, 0.7129629629629629, 0.897196261682243, 0.9716981132075472]",4.8,6,3.189242141300965,9,9.0,11,82.9067049180328,7.757147540983606,0.16908158508158508,0.18694172494172495,0.05751515151515152,0.08647552447552448,0.11895104895104895,0.12199067599067599,0.07823310023310023,0.19688718992730844,0.004628333461865641,1.0,0.004187820638929141
R_8WxkYgki5yinZhV_Q3,"['human', 'organ-empire-comply']","['model', 'id']",298,59,41,16,3,0.6949152542372882,4.0,98.33333333333333,19.666666666666668,17.666666666666668,0,0,0,1,5,0,6,0.218959674735864,0.02796802123387654,"[0.013517922588757114, 0.014450098645119425]","[0.6949152542372882, 0.9655172413793104, 1.0, 1.0, 1.0]","[0.1864406779661017, 0.5344827586206896, 0.7719298245614035, 0.875, 0.9636363636363636]",2.0,3,2.993654451027723,8,10.666666666666666,12,84.8057142857143,6.647619047619049,0.20906432748538012,0.10782163742690058,0.04532163742690058,0.03837719298245614,0.15350877192982457,0.15314327485380116,0.14985380116959063,0.18742697912713754,0.01024355310453684,1.0,0.01631617716380529
R_8XAZuGtUxE4LglP_Q3,"['human', 'organ-empire-comply']","['model', 'id']",511,97,69,36,4,0.711340206185567,4.206185567010309,126.75,24.25,22.5,3,1,0,8,0,4,8,0.21242835001339988,0.014660780529611173,"[0.004820338317326117, 0.009941556340172159, 0.007229276136918483]","[0.711340206185567, 0.96875, 1.0, 1.0, 1.0]","[0.12371134020618557, 0.5104166666666666, 0.8105263157894737, 0.9042553191489362, 0.946236559139785]",4.75,7,2.8077422494011426,9,8.75,12,70.63661407766992,9.803956310679613,0.18063063063063062,0.14924924924924926,0.07267267267267268,0.058145645645645644,0.16433933933933934,0.04406906906906907,0.10619369369369369,0.185535482738329,0.0028190963403914027,1.0,0.016325994332631377
R_2VPJFAhkG6jzuXy_Q3,"['human', 'organ-empire-comply']","['model', 'id']",297,54,43,25,4,0.7962962962962963,4.37037037037037,73.25,13.5,12.25,0,0,0,7,0,0,7,0.20841898143291473,0.00563804724859814,"[0.00463460797355289, 0.0031046725454784707, 0.0007177903538658492]","[0.7962962962962963, 1.0, 1.0, 1.0, 1.0]","[0.2222222222222222, 0.6415094339622641, 0.8461538461538461, 0.9215686274509803, 0.98]",2.5,5,2.663701002063071,6,8.25,11,91.50051229508199,4.285368852459019,0.1969187675070028,0.21358543417366946,0.03333333333333333,0.05,0.12745098039215685,0.13179271708683474,0.1004201680672269,0.17813442323518835,0.010837833501361693,1.0,0.01657027006149292
R_8dFIkEkt84RkgQj_Q3,"['human', 'organ-empire-comply']","['model', 'id']",402,83,57,31,3,0.6867469879518072,3.7590361445783134,133.33333333333334,27.666666666666668,23.0,11,1,0,0,0,12,0,0.21173745727026333,0.015093934830676226,"[0.00010230528871027489, 0.01499162954196595]","[0.6867469879518072, 0.9634146341463414, 1.0, 1.0, 1.0]","[0.1566265060240964, 0.6585365853658537, 0.9382716049382716, 0.9875, 1.0]",4.666666666666667,9,3.4122265540394197,13,10.0,13,84.00930402930406,9.077362637362636,0.1797658862876254,0.07385730211817168,0.13154960981047936,0.06744704570791528,0.15551839464882944,0.04821627647714604,0.10270345596432554,0.20881888140802798,0.004200881826664504,1.0,0.009790813922882058
R_2cHcLwZLH3kFnm9_Q3,"['human', 'organ-empire-comply']","['model', 'id']",329,68,50,24,4,0.7352941176470589,3.7941176470588234,81.5,17.0,15.0,9,0,0,0,0,9,0,0.20719840561134228,0.022570916773780904,"[0.0009913793631962098, 0.008279335498809798, 0.02458566029866535]","[0.7352941176470589, 0.9701492537313433, 1.0, 1.0, 1.0]","[0.16176470588235295, 0.4626865671641791, 0.7121212121212122, 0.8153846153846154, 0.875]",2.5,3,2.879556277056277,8,9.25,12,88.59533783783785,5.497972972972974,0.13332924703062002,0.1881538084341288,0.04887218045112782,0.09200991609458428,0.12164242127056772,0.11697722567287784,0.1363054375068105,0.17159896570703256,0.013278985144506594,0.5,0.00019816160202029698
R_8sBNWJpZHPgPqua_Q3,"['human', 'organ-empire-comply']","['model', 'id']",292,59,39,19,3,0.6610169491525424,3.8813559322033897,96.66666666666667,19.666666666666668,16.666666666666668,8,0,0,2,0,8,2,0.20414220519930298,0.01868530060305737,"[0.005129008220903786, 0.013556292382153584]","[0.6610169491525424, 0.9482758620689655, 1.0, 1.0, 1.0]","[0.22033898305084745, 0.6206896551724138, 0.9473684210526315, 1.0, 1.0]",3.6666666666666665,5,3.691657754010695,14,12.0,17,87.22794871794873,6.475384615384616,0.1803030303030303,0.18464646464646464,0.04292929292929293,0.028484848484848484,0.21242424242424243,0.05696969696969697,0.09808080808080807,0.20768968437028967,0.019391385968585195,1.0,0.01069033145904541
R_8IgTefujpZYzrxD_Q3,"['human', 'organ-empire-comply']","['model', 'id']",554,92,66,38,5,0.717391304347826,4.913043478260869,110.0,18.4,16.8,0,1,0,5,2,1,7,0.21246630589280324,0.01045820664877846,"[0.012145458327399383, 0.001341435764775134, 0.003278966925360949, 0.004150552280021452]","[0.717391304347826, 0.9560439560439561, 1.0, 1.0, 1.0]","[0.13043478260869565, 0.4945054945054945, 0.8111111111111111, 0.9550561797752809, 1.0]",2.2,3,2.9420199640108553,9,9.6,16,75.04250485436894,7.910019417475731,0.16758183337130705,0.14652920179235968,0.0789891395154553,0.016233766233766232,0.10820991873623452,0.10950862003493582,0.11678818257765626,0.22047657292822134,0.002743184581584679,1.0,0.014585212866465191
R_2BoHBhJy5N6y8ZX_Q3,"['human', 'organ-empire-comply']","['model', 'id']",270,55,41,19,3,0.7454545454545455,3.8727272727272726,89.0,18.333333333333332,15.0,4,0,0,2,0,4,2,0.21819650638870328,0.0020843499236636587,"[0.0010688165823618534, 0.0010155333413018053]","[0.7454545454545455, 0.9444444444444444, 0.9811320754716981, 1.0, 1.0]","[0.2, 0.6111111111111112, 0.8301886792452831, 0.9423076923076923, 0.9607843137254902]",1.6666666666666667,4,2.6520169442572445,8,8.666666666666666,11,93.66994350282486,5.080000000000002,0.2654151404151404,0.07020757020757021,0.09905372405372405,0.05448717948717949,0.14377289377289376,0.08913308913308914,0.11477411477411477,0.21519990330157074,0.00871721641021539,1.0,0.024240541458129927
R_2zUqf0C1wjV8ASQ_Q3,"['human', 'organ-empire-comply']","['model', 'id']",357,68,51,26,4,0.75,4.161764705882353,88.25,17.0,16.0,0,5,0,0,0,5,0,0.21312437681051402,0.01899816592534383,"[0.018413619862662434, 0.00593660010231864, 0.0041470289230346735]","[0.75, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.16176470588235295, 0.582089552238806, 0.8939393939393939, 0.9846153846153847, 1.0]",3.25,5,2.6004934904069152,8,7.75,10,81.73587837837839,6.454729729729731,0.15450991609458428,0.11795226290363589,0.1690265064836003,0.059655479277904905,0.10132214594457156,0.0691663488431223,0.08670226290363589,0.1782053398049396,0.0014270427461631208,0.5,0.005676935400281635
R_8zUaSPSsswsQ7fn_Q3,"['human', 'organ-empire-comply']","['model', 'id']",266,52,41,21,3,0.7884615384615384,4.115384615384615,88.66666666666667,17.333333333333332,15.0,1,0,0,3,0,1,3,0.2087935371058328,0.013720060955910468,"[0.005864379661423835, 0.007855681294486633]","[0.7884615384615384, 1.0, 1.0, 1.0, 1.0]","[0.23076923076923078, 0.6470588235294118, 0.9, 0.9591836734693877, 0.9791666666666666]",1.6666666666666667,3,3.1450216450216453,8,10.666666666666666,14,89.78303030303033,5.290909090909089,0.198077915376677,0.13022445820433437,0.04044117647058824,0.0196078431372549,0.09184726522187822,0.14009287925696595,0.13680340557275542,0.17815427158189856,0.010088722155525587,1.0,0.001684247785144366
