result_id,group_id,group_by,model,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_theme_cluster,metric_avg_raw_surprises,metric_avg_n_gram_diversity,metric_avg_pos_diversity
R_2VPJFAhkG6jzuXy_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,288,52,41,22,3,0.7884615384615384,4.461538461538462,95.33333333333333,17.333333333333332,15.666666666666666,0,0,0,7,0,0,7,0.20011715223262835,0.03525794954090328,"[0.02346867152622767, 0.011789278014675608]","[0.7884615384615384, 0.9803921568627451, 1.0, 1.0, 1.0]","[0.23076923076923078, 0.6666666666666666, 0.86, 0.9795918367346939, 1.0]",3.6666666666666665,7,2.8059523809523808,9,8.666666666666666,13,86.50045197740114,6.080000000000002,0.2191358024691358,0.22299382716049382,0.037037037037037035,0.04552469135802469,0.11188271604938271,0.13194444444444445,0.024691358024691357,0.2009464739595802,0.03133791414433856,0.16666666666666666,14,0.01762897477045164,0.9537707390648567,0.7474055468341183
R_8zUaSPSsswsQ7fn_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,323,64,45,30,5,0.703125,3.953125,63.8,12.8,12.0,8,0,0,0,0,8,0,0.21026812147820134,0.004824074913584997,"[0.0004169146219889508, 0.0056272766419819265, 0.002300120204214051, 0.0013038383589850655]","[0.703125, 0.9682539682539683, 1.0, 1.0, 1.0]","[0.171875, 0.5238095238095238, 0.8548387096774194, 0.9836065573770492, 1.0]",1.8,4,2.319266917293233,6,6.8,8,103.05580281690142,2.4127887323943646,0.2125132908027645,0.15105661881977672,0.06827485380116959,0.028708133971291867,0.13367889420520998,0.12812333864965444,0.07198298777246145,0.19204667644593323,0.011035975653192587,0.25,12,0.0024120374567924985,0.9342757936507936,0.7068259581727985
R_8VyQYwyI8iMwwKJ_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,379,68,56,36,3,0.8235294117647058,4.470588235294118,125.66666666666667,22.666666666666668,21.666666666666668,1,0,0,2,0,1,2,0.2085418162837861,0.01324501408890541,"[0.009971052453169094, 0.0032739616357363166]","[0.8235294117647058, 1.0, 1.0, 1.0, 1.0]","[0.17647058823529413, 0.5223880597014925, 0.8333333333333334, 0.9230769230769231, 0.984375]",4.0,6,2.924880763116057,8,9.333333333333334,12,79.82429824561405,8.418947368421055,0.24827681279294184,0.1852426247587538,0.10718224427901847,0.03539426523297491,0.06003584229390681,0.13595947063688998,0.09642955610697546,0.1934285198600547,0.014488586042023077,0.2,25,0.006622507044452705,0.9647058823529412,0.6879287808694087
R_21jCVrcLzykPU4h_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,214,44,33,17,5,0.75,3.7045454545454546,42.0,8.8,8.6,6,1,0,3,0,7,3,0.19791564345359802,0.2030709405740102,"[0.00229653120040893, 0.19745596249898276, 0.20138835906982422, 0.005001028378804534]","[0.75, 1.0, 1.0, 1.0, 1.0]","[0.20454545454545456, 0.6511627906976745, 0.8809523809523809, 0.9512195121951219, 0.975]",1.8,4,1.9196969696969697,4,4.6,6,111.27300000000002,0.4220000000000006,0.183974358974359,0.20448717948717948,0.06153846153846154,0.025,0.2685897435897436,0.07115384615384615,0.0641025641025641,0.2087997163383706,0.035740931702399226,0.3333333333333333,8,0.1015354702870051,0.95,0.7325760276781264
R_87z2b4sr7in6R21_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,518,97,70,41,5,0.7216494845360825,4.268041237113402,102.8,19.4,17.6,0,0,0,12,1,0,13,0.20540280698276148,0.015582064267188792,"[0.004496342416793586, 0.012020521504538417, 0.011823889342221366, 0.0028233752708242132]","[0.7216494845360825, 1.0, 1.0, 1.0, 1.0]","[0.10309278350515463, 0.40625, 0.6736842105263158, 0.851063829787234, 0.9247311827956989]",3.8,7,3.1070277910495303,12,9.4,14,86.35096226415097,6.481773584905664,0.1975553857906799,0.16638655462184873,0.07417876241405653,0.026050420168067225,0.15729564553093964,0.0962566844919786,0.1403361344537815,0.1985691965204998,0.020766604644072317,0.2,2,0.007791032133594396,0.9443298969072165,0.5917644013228807
R_8LtUJwc0nMwsLzG_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,538,94,63,40,4,0.6702127659574468,4.6063829787234045,133.75,23.5,20.5,0,0,0,6,0,0,6,0.20684988559820713,0.025139114270448532,"[0.020990818265884642, 0.016657626526987462, 6.0226612800695634e-05]","[0.6702127659574468, 0.946236559139785, 0.9891304347826086, 1.0, 1.0]","[0.1276595744680851, 0.41935483870967744, 0.6739130434782609, 0.8021978021978022, 0.8777777777777778]",4.0,6,2.8201259489302966,8,9.5,13,72.19221698113208,9.773301886792456,0.2680976430976431,0.14856902356902357,0.07533670033670034,0.018518518518518517,0.06734006734006734,0.11321548821548821,0.1452020202020202,0.20312036472616843,0.017872447413181003,1.0,32,0.012569557135224266,0.9211159519759681,0.5801806073263207
R_2q0iH8KvyiaD0id_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,532,101,66,36,3,0.6534653465346535,4.237623762376238,176.66666666666666,33.666666666666664,28.0,0,0,0,8,0,0,8,0.20751782040747385,0.006627317269643135,"[0.003765454833760784, 0.002861862435882351]","[0.6534653465346535, 0.94, 0.9696969696969697, 0.9897959183673469, 1.0]","[0.12871287128712872, 0.52, 0.8383838383838383, 0.9591836734693877, 0.9896907216494846]",6.666666666666667,8,3.1885353535353533,9,11.0,14,74.39996855345915,11.65981132075472,0.23247863247863249,0.13998778998779,0.07380952380952381,0.04151404151404151,0.08199023199023199,0.09072039072039072,0.10659340659340659,0.18092838305871464,0.016536577794647567,0.25,12,0.0033136586348215674,0.910591646919794,0.6871942209579679
R_8IgyrHkEhSlOgd5_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,452,93,60,28,3,0.6451612903225806,3.827956989247312,150.0,31.0,25.333333333333332,0,0,0,12,1,0,13,0.20864783897601738,0.021664384028294736,"[0.01583182136495631, 0.005832562663338425]","[0.6451612903225806, 0.9130434782608695, 0.978021978021978, 1.0, 1.0]","[0.12903225806451613, 0.5217391304347826, 0.8131868131868132, 0.9222222222222223, 0.9775280898876404]",7.333333333333333,11,3.1912560557721847,9,11.333333333333334,14,80.19454545454546,10.271919191919192,0.18897754137115838,0.21382978723404256,0.02127659574468085,0.05416666666666667,0.14949763593380613,0.07449763593380615,0.08794326241134752,0.19406493080472484,0.01427654065756051,0.25,23,0.010832192014147368,0.9072453493210856,0.6727417027591949
R_8dFIkEkt84RkgQj_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,467,90,67,34,4,0.7444444444444445,4.133333333333334,116.0,22.5,20.75,6,0,0,2,0,6,2,0.20846066553537435,0.018876918314625974,"[0.011735392231789848, 0.0036065565043197634, 0.012973428735829351]","[0.7444444444444445, 0.9887640449438202, 1.0, 1.0, 1.0]","[0.12222222222222222, 0.48314606741573035, 0.7954545454545454, 0.9540229885057471, 0.9883720930232558]",4.25,6,3.0062037105386183,7,11.0,13,76.68929123711341,8.58708762886598,0.23940008361204013,0.12019648829431438,0.07298913043478261,0.05534071906354515,0.10135033444816054,0.10582566889632107,0.11794941471571907,0.2211415212131241,0.01465088753884658,0.25,20,0.009438459157312987,0.946641697877653,0.6686435833243002
R_8WxkYgki5yinZhV_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,273,55,38,17,3,0.6909090909090909,3.890909090909091,90.33333333333333,18.333333333333332,15.333333333333334,0,0,0,7,0,0,7,0.2111495207337772,0.024961193402608273,"[0.01750944341932026, 0.007451749983288014]","[0.6909090909090909, 0.9259259259259259, 0.9811320754716981, 1.0, 1.0]","[0.2, 0.5740740740740741, 0.8113207547169812, 0.8846153846153846, 0.9411764705882353]",2.0,4,2.731511544011544,8,8.333333333333334,10,96.29500000000003,4.79666666666667,0.17073906485671192,0.1231975867269985,0.09152337858220211,0.0,0.1435897435897436,0.09779788838612369,0.18304675716440422,0.19163769309960524,0.009273177142040845,0.3333333333333333,10,0.012480596701304136,0.919593418461343,0.6822373367989351
R_2sdMlOguKbuAvfg_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,459,92,60,35,4,0.6521739130434783,3.9347826086956523,114.0,23.0,18.75,0,0,0,10,0,0,10,0.21007571350626586,0.020092995078475357,"[0.006279055277506496, 0.004509071509043366, 0.019351365831163175]","[0.6521739130434783, 0.9560439560439561, 1.0, 1.0, 1.0]","[0.13043478260869565, 0.5384615384615384, 0.8222222222222222, 0.9438202247191011, 0.9886363636363636]",2.5,5,3.1288602607417113,10,10.5,14,80.10219387755103,8.173163265306123,0.1982638183296078,0.09328642552326763,0.060093222922170286,0.0864090123958545,0.11995148343832554,0.09616947774842512,0.14950594391383865,0.21089207258039308,0.011420791597063551,0.5,3,0.010046497539237679,0.9216435738174868,0.6847150263295843
R_2JzuWAk6bRQPato_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,325,63,44,23,3,0.6984126984126984,4.111111111111111,107.66666666666667,21.0,17.666666666666668,3,0,0,5,0,3,5,0.2072221467146289,0.015715063701976423,"[0.004854097149588843, 0.01086096655238758]","[0.6984126984126984, 0.9516129032258065, 1.0, 1.0, 1.0]","[0.1746031746031746, 0.5806451612903226, 0.8360655737704918, 0.9333333333333333, 0.9830508474576272]",3.3333333333333335,7,2.7033549783549784,8,7.666666666666667,8,76.83830845771146,8.090149253731344,0.14814814814814814,0.16049382716049382,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.1111111111111111,0.13580246913580246,0.20585724566746683,0.017127925180337455,0.3333333333333333,30,0.007857531850988211,0.930005120327701,0.7015396180909899
R_8B3zak55aPwmX5t_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,338,64,50,28,5,0.78125,4.171875,66.8,12.8,12.0,1,0,0,8,0,1,8,0.20763062500449084,0.026823677122592954,"[0.021613111098607418, 0.011310203870137536, 0.01235431035359702, 0.008369728922843933]","[0.78125, 0.9841269841269841, 1.0, 1.0, 1.0]","[0.171875, 0.47619047619047616, 0.7580645161290323, 0.8688524590163934, 0.95]",1.6,3,2.4578295337273666,7,7.2,9,99.30367123287674,3.0355068493150696,0.20437983069562016,0.185525001314475,0.04129554655870445,0.0,0.14363005415636995,0.14313055365686944,0.12795625427204374,0.19190121044233008,0.016310968600613596,0.2,2,0.013411838561296477,0.9530753968253968,0.6449964902671803
R_8LtUJwc0nMwsLzG_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,473,85,63,38,5,0.7411764705882353,4.3882352941176475,93.8,17.0,16.2,0,0,0,5,1,0,6,0.21173907733743594,0.027424029870466757,"[0.008738414807753142, 0.006072374546166631, 0.018195839722951246, 0.021841430664062494]","[0.7411764705882353, 1.0, 1.0, 1.0, 1.0]","[0.1411764705882353, 0.5476190476190477, 0.891566265060241, 0.9634146341463414, 1.0]",3.4,7,2.565969290427495,7,8.0,11,98.86192233009712,4.587689320388353,0.18146224146224146,0.2017075517075517,0.024814814814814814,0.032996632996632996,0.10855218855218855,0.09797017797017797,0.12731601731601733,0.19860387311398403,0.008094063934723394,0.3333333333333333,4,0.013712014935233378,0.9482352941176471,0.7087552834827731
R_8wT7Ix8TsW7XbEo_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,256,54,39,22,4,0.7222222222222222,3.6296296296296298,63.25,13.5,12.5,7,0,0,2,0,7,2,0.20124403584055053,0.019957941297500836,"[0.008423109849294008, 0.007059498627980554, 0.014454303468976692]","[0.7222222222222222, 0.9811320754716981, 1.0, 1.0, 1.0]","[0.2037037037037037, 0.5660377358490566, 0.8269230769230769, 0.9607843137254902, 1.0]",1.0,2,2.291360001817273,6,6.75,9,105.36936475409838,2.3509426229508215,0.2840219421101774,0.12762605042016806,0.028594771241830064,0.041666666666666664,0.13357843137254902,0.12943510737628383,0.14233193277310924,0.19468829296167614,0.029084146928494203,0.3333333333333333,8,0.009978970648750418,0.940670859538784,0.7114897660402655
R_2iUnWVtJB7cvKHj_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,480,102,66,37,7,0.6470588235294118,3.607843137254902,67.71428571428571,14.571428571428571,12.857142857142858,12,0,0,5,0,12,5,0.20671561619898937,0.015393452322672288,"[0.01204885244369508, 0.005405463774998981, 0.005717881520589191, 0.007510657821382799, 0.006827648196901598, 0.008669853210449219]","[0.6470588235294118, 0.9702970297029703, 1.0, 1.0, 1.0]","[0.11764705882352941, 0.43564356435643564, 0.78, 0.9696969696969697, 1.0]",2.7142857142857144,4,2.4157826519015684,6,7.571428571428571,10,104.08869565217395,2.822360248447204,0.19699667228271348,0.1869774771376602,0.023391812865497075,0.021666485053212742,0.20633663311008849,0.06661860895270506,0.1332729817855676,0.18422325259273492,0.018140986211616528,0.2,25,0.007696726161336144,0.9234711706464764,0.660597518575387
R_8bVpeztZaqiDial_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,294,66,40,18,6,0.6060606060606061,3.378787878787879,48.166666666666664,11.0,9.833333333333334,8,0,0,1,0,8,1,0.20606046837139752,0.016646101474761966,"[0.0057364304860433035, 0.012922883033752441, 0.007110873858133943, 0.01116918722788493, 0.004675879081090295]","[0.6060606060606061, 0.8923076923076924, 0.96875, 1.0, 1.0]","[0.16666666666666666, 0.4153846153846154, 0.671875, 0.8412698412698413, 0.9354838709677419]",1.5,3,2.2226816330396892,6,6.666666666666667,9,106.53,1.3816666666666677,0.19558080808080808,0.18585858585858586,0.0375,0.0625,0.16224747474747475,0.15126262626262627,0.06306818181818181,0.1913930663784731,0.01945128186680023,0.25,12,0.008323050737380983,0.8934236596736597,0.606135998857773
R_2sKl3oqSfQrqNI5_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,532,91,59,38,4,0.6483516483516484,4.714285714285714,132.25,22.75,19.5,0,0,0,0,2,0,2,0.2146792924760246,0.012996225532211653,"[0.0015659772214435264, 0.00779566413912422, 0.010132696937749736]","[0.6483516483516484, 0.9555555555555556, 0.9887640449438202, 1.0, 1.0]","[0.13186813186813187, 0.4666666666666667, 0.7528089887640449, 0.9204545454545454, 0.9885057471264368]",3.5,5,3.1517857142857144,10,9.75,16,72.22553571428575,9.706547619047619,0.19984848484848483,0.13494949494949496,0.12696969696969695,0.022727272727272728,0.04424242424242424,0.1353030303030303,0.12292929292929293,0.20520126240924724,0.0022136336575460658,0.5,28,0.0064981127661058275,0.9185342497702048,0.6520608159759651
R_2BoHBhJy5N6y8ZX_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,385,77,54,20,6,0.7012987012987013,3.896103896103896,63.333333333333336,12.833333333333334,12.0,3,5,1,3,0,8,3,0.2010093773666181,0.17893885351362682,"[0.01061299443244934, 0.018739368234361925, 0.021451774949119207, 0.1995859920978546, 0.196957004070282]","[0.7012987012987013, 0.9342105263157895, 0.9866666666666667, 1.0, 1.0]","[0.14285714285714285, 0.4868421052631579, 0.8, 0.9594594594594594, 0.9863013698630136]",3.1666666666666665,6,2.345654844429354,5,7.166666666666667,9,97.79336206896552,3.2213218390804634,0.16811178587494377,0.2174126555705503,0.018031189083820662,0.0550682261208577,0.21385140200929675,0.07432148747938222,0.04675925925925926,0.19654451990590513,0.029553463876359043,0.16666666666666666,9,0.08946942675681341,0.9244351788562315,0.6750920154885548
R_2YKQTEPFuU2GBvV_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,521,98,62,32,5,0.6326530612244898,4.204081632653061,103.4,19.6,18.0,7,0,0,3,0,7,3,0.2042813996874517,0.028164422462598926,"[0.003781165821211685, 0.013870943134481256, 0.023033303564245045, 0.015643432405259866]","[0.6326530612244898, 0.9278350515463918, 0.9895833333333334, 1.0, 1.0]","[0.11224489795918367, 0.4845360824742268, 0.875, 0.9789473684210527, 1.0]",4.8,7,2.772054168853953,10,8.4,12,85.22091891891894,6.887819819819821,0.12242395285873546,0.1308021447151882,0.1422530126877953,0.10693528693528694,0.12879545575197748,0.09167701863354037,0.050531400966183575,0.19688501404327097,0.023009419234691852,0.25,16,0.014082211231299463,0.910014289220843,0.6901456697708926
R_8VyQYwyI8iMwwKJ_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,377,82,61,26,4,0.7439024390243902,3.597560975609756,93.5,20.5,18.5,4,0,1,5,1,4,6,0.20185852160820594,0.011296880640852842,"[0.0028781340235755626, 0.003972770073713161, 0.01009441686399054]","[0.7439024390243902, 0.9506172839506173, 1.0, 1.0, 1.0]","[0.14634146341463414, 0.6296296296296297, 0.925, 1.0, 1.0]",3.75,7,2.75858206051713,9,10.0,18,95.49389534883723,5.28104651162791,0.19291572398190046,0.10376838235294118,0.06895503393665159,0.07676753393665159,0.1433116515837104,0.110704185520362,0.05424915158371041,0.19335720377060975,0.027855175393183385,0.125,17,0.005648440320426422,0.9389039445950015,0.7401942186088528
R_2sKl3oqSfQrqNI5_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,691,121,75,45,7,0.6198347107438017,4.628099173553719,97.85714285714286,17.285714285714285,16.0,0,0,0,9,3,0,12,0.2123221817040684,0.014705553182103748,"[0.01370275815327962, 0.0028778775816871993, 0.012379712292126255, 0.011092899905310732, 0.0005451914637979727, 0.003518220150109469]","[0.6198347107438017, 0.975, 1.0, 1.0, 1.0]","[0.10743801652892562, 0.425, 0.7226890756302521, 0.9067796610169492, 0.9572649572649573]",2.5714285714285716,6,2.6973768328079974,9,7.857142857142857,12,78.09954545454549,7.050649350649351,0.18400974025974026,0.19025974025974027,0.10405844155844156,0.012987012987012988,0.11417748917748918,0.08936688311688312,0.08898809523809524,0.19055044998243018,0.006927855201458444,0.25,34,0.007352776591051875,0.9189669421487603,0.6238343420882169
R_8U0c5Ms0PJ9VYTm_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,333,73,49,27,6,0.6712328767123288,3.493150684931507,54.666666666666664,12.166666666666666,11.333333333333334,7,0,0,7,0,7,7,0.20222476387974883,0.04165541103907995,"[0.03135549028714496, 0.020869394143422454, 0.004800177755809987, 0.022656195504324794, 0.024457269906997675]","[0.6712328767123288, 0.9722222222222222, 1.0, 1.0, 1.0]","[0.1506849315068493, 0.4444444444444444, 0.7323943661971831, 0.9, 0.9420289855072463]",1.6666666666666667,5,2.395428766634622,7,6.833333333333333,9,101.37463080168777,2.3905696202531637,0.1805971805971806,0.17895992895992896,0.034722222222222224,0.023088023088023088,0.18617493617493616,0.1300019425019425,0.16407897657897658,0.1955432307372973,0.02712269085009761,0.3333333333333333,30,0.020827705519539975,0.9286910197869102,0.6339105455311447
R_8FjH6e5PsshRtjr_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,341,71,53,23,7,0.7464788732394366,3.6901408450704225,47.857142857142854,10.142857142857142,9.428571428571429,9,1,0,0,1,10,1,0.2083002955546021,0.28853237054966113,"[0.22098830938339234, 0.14345115423202515, 0.062233689758512706, 0.20568484399053785, 0.20272181715284077, 0.030517297131674614]","[0.7464788732394366, 0.9857142857142858, 1.0, 1.0, 1.0]","[0.16901408450704225, 0.5, 0.8115942028985508, 0.9264705882352942, 1.0]",1.2857142857142858,6,2.198704415453184,7,6.285714285714286,10,109.57750000000003,0.8146428571428572,0.14967532467532468,0.1173747680890538,0.024415584415584415,0.017857142857142856,0.1769604205318491,0.06703463203463203,0.13705627705627704,0.19106064548770202,0.01497162750039105,0.25,20,0.14426618527483057,0.9464386317907445,0.6814157751281774
R_2rra18JsIdbb7pI_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,332,65,51,24,5,0.7846153846153846,3.9846153846153847,65.6,13.0,12.6,2,1,0,5,0,3,5,0.21490484735240106,0.029738335453328657,"[0.014086273312568676, 0.017161974452790774, 0.00911999657040552, 0.019108426570892345]","[0.7846153846153846, 0.96875, 1.0, 1.0, 1.0]","[0.18461538461538463, 0.578125, 0.8888888888888888, 0.967741935483871, 1.0]",1.6,3,2.5791666666666666,9,6.4,9,109.65484615384617,1.8401538461538465,0.2168803418803419,0.1544871794871795,0.05328144078144078,0.09871794871794871,0.15873015873015872,0.08543956043956044,0.08006715506715506,0.19461274552113803,0.0017625239047931451,0.25,7,0.014869167726664329,0.9506730769230769,0.7238742417976289
R_8XAZuGtUxE4LglP_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,593,109,73,40,4,0.6697247706422018,4.4036697247706424,147.5,27.25,23.5,11,0,0,1,0,11,1,0.20422584391557252,0.005189601036897751,"[0.0007332806913261658, 0.005356130335066045, 0.0016949905289544154]","[0.6697247706422018, 0.9537037037037037, 1.0, 1.0, 1.0]","[0.11926605504587157, 0.4537037037037037, 0.7289719626168224, 0.9056603773584906, 0.9809523809523809]",5.5,9,2.9153597308488615,7,9.25,13,65.84960526315791,11.154824561403508,0.24149516151015402,0.1462883817831344,0.07100167448743161,0.04415584415584416,0.13397457115598044,0.08655250296929456,0.10312067991978037,0.20794763842832695,0.02312053077845022,0.25,34,0.0025948005184488754,0.9246856948691811,0.6377108959354538
R_2Ep8Ymfq8uSEw90_Q1,"['human', 'low']","['sentience', 'semantic_distance']",human,254,46,33,21,3,0.717391304347826,4.456521739130435,84.0,15.333333333333334,13.666666666666666,5,0,0,0,0,5,0,0.21284966837792169,0.009165514083135679,"[0.0014391115733555226, 0.007726402509780156]","[0.717391304347826, 0.9777777777777777, 1.0, 1.0, 1.0]","[0.21739130434782608, 0.5555555555555556, 0.8409090909090909, 0.9767441860465116, 1.0]",1.3333333333333333,3,2.641143802434125,6,8.0,8,78.24633333333335,6.486000000000004,0.2851621417797888,0.17138009049773756,0.0,0.020833333333333332,0.1381975867269985,0.1213235294117647,0.08814102564102565,0.1916329652360342,0.005872881853751899,0.125,17,0.004582757041567839,0.9390338164251207,0.7181200273717968
R_2So8IZ3DwEtmV0v_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,470,84,61,34,6,0.7261904761904762,4.511904761904762,77.5,14.0,12.833333333333334,0,0,0,12,1,0,13,0.2062264884856933,0.17723453796826882,"[0.20992226401964825, 0.2123019059499105, 0.0075616121292114424, 0.008860503666566849, 0.0044400591553349356]","[0.7261904761904762, 0.9879518072289156, 1.0, 1.0, 1.0]","[0.15476190476190477, 0.5180722891566265, 0.8292682926829268, 0.9506172839506173, 1.0]",2.5,8,2.5134566481374994,8,8.0,17,88.33333333333334,4.830638297872344,0.13695425495085936,0.3259617198496655,0.024725274725274724,0.07319943780045647,0.12291274090934533,0.05607432559894359,0.09609994796752012,0.21144555552491864,0.01911924163820866,0.5,5,0.0886172689841344,0.9428284566838784,0.690543954110415
R_2bxsVUkaSaFXjdD_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,413,71,51,33,4,0.7183098591549296,4.661971830985915,102.5,17.75,16.0,7,0,0,0,0,7,0,0.20738106627355923,0.029666037486202647,"[0.029160541721752725, 0.012950464973956244, 0.0023880495335950047]","[0.7183098591549296, 0.9571428571428572, 1.0, 1.0, 1.0]","[0.16901408450704225, 0.4714285714285714, 0.782608695652174, 0.8970588235294118, 0.9552238805970149]",1.75,3,2.559436274509804,6,6.25,7,77.73037650602411,7.572379518072292,0.23958333333333331,0.1532738095238095,0.11458333333333333,0.03273809523809523,0.12202380952380952,0.15178571428571427,0.07142857142857142,0.17928057619668905,0.016810086062476803,0.16666666666666666,14,0.014833018743101325,0.9350905432595573,0.6550668111428428
R_8dVYGXDIccl6jkg_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,374,69,50,27,5,0.7246376811594203,4.2898550724637685,74.0,13.8,12.4,0,0,0,6,0,0,6,0.21051228759635207,0.1283641252553824,"[0.2113891009128455, 0.006417835119998799, 0.012659522891044606, 0.026261791586875916]","[0.7246376811594203, 0.9558823529411765, 1.0, 1.0, 1.0]","[0.18840579710144928, 0.5735294117647058, 0.8656716417910447, 0.9696969696969697, 1.0]",2.2,4,2.4796018697614444,8,6.8,10,101.765,3.0400000000000027,0.39728242174062606,0.08837289301685586,0.037719298245614034,0.028431372549019607,0.08340213278293773,0.055624355005159956,0.08837289301685587,0.19543208427799558,0.010547643416891128,0.5,15,0.0641820626276912,0.9361040068201194,0.7194607640708339
R_8mxVCke66o4WOVl_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,350,73,52,17,4,0.7123287671232876,3.73972602739726,86.75,18.25,16.0,8,0,0,1,0,8,1,0.19980384979177923,0.04400774461251716,"[0.030938327312469482, 0.0019137408998277372, 0.033159548706478525]","[0.7123287671232876, 0.9305555555555556, 0.9859154929577465, 1.0, 1.0]","[0.1506849315068493, 0.5138888888888888, 0.8169014084507042, 0.9142857142857143, 0.9710144927536232]",4.0,7,2.4874831081081084,7,9.25,13,99.5923611111111,4.398858024691361,0.19204545454545455,0.13712121212121212,0.0,0.11856060606060606,0.14962121212121213,0.11931818181818182,0.015151515151515152,0.1971991258917503,0.03196451902603681,0.5,31,0.02200387230625858,0.9257599631273179,0.673355087177156
R_8sBNWJpZHPgPqua_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,190,41,30,12,3,0.7317073170731707,3.5853658536585367,62.666666666666664,13.666666666666666,12.0,6,0,0,3,0,6,3,0.19680692932822486,0.05594937006632489,"[0.025893946488698333, 0.030055423577626555]","[0.7317073170731707, 0.975, 1.0, 1.0, 1.0]","[0.2682926829268293, 0.7, 0.8717948717948718, 0.9736842105263158, 1.0]",1.6666666666666667,4,2.4270833333333335,7,7.333333333333333,9,95.81196969696971,3.5390909090909126,0.14537037037037037,0.14166666666666666,0.06388888888888888,0.041666666666666664,0.22407407407407406,0.12314814814814815,0.10462962962962963,0.207642755462128,0.03795835995314556,0.25,16,0.027974685033162444,0.9413414634146341,0.7627543530496034
R_82McyGIYTts4bOU_Q2,"['human', 'low']","['sentience', 'semantic_distance']",human,475,90,64,34,5,0.7111111111111111,4.211111111111111,94.2,18.0,17.4,0,0,0,6,2,0,8,0.2145260400313107,0.012614987293879207,"[0.009936455885569268, 0.009411106506983458, 0.004003545912829309, 0.001878866282376379]","[0.7111111111111111, 0.9775280898876404, 1.0, 1.0, 1.0]","[0.14444444444444443, 0.5168539325842697, 0.8636363636363636, 0.9885057471264368, 1.0]",2.4,5,2.7935681114551083,9,9.4,15,80.73987628865981,6.8172371134020615,0.16718793828892006,0.1380890603085554,0.04540322580645161,0.03895161290322581,0.11163744740532959,0.08805049088359046,0.138734221598878,0.20834320378535,0.00252013854697386,0.3333333333333333,10,0.006307493646939603,0.9377278401997503,0.702688097558303
