result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_dsi,metric_surprise,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dependency_num_clauses,metric_max_dependency_num_clauses,metric_avg_dependency_path_length,metric_max_dependency_path_length,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
R_2YKQTEPFuU2GBvV_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",436,82,58,27,5,4.195121951219512,86.4,16.4,14.4,0.20859733402219593,0.035351859104065686,"[0.7073170731707317, 0.9382716049382716, 1.0, 1.0, 1.0]","[0.13414634146341464, 0.5308641975308642, 0.8625, 0.9620253164556962, 0.9871794871794872]",2.6,5,2.507229365263892,9,0.14686287376615736,0.01277086672083999,0.3333333333333333
R_8v92A9H3hnaw1QI_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",1075,207,108,61,7,4.159420289855072,153.28571428571428,29.571428571428573,25.428571428571427,0.20846634917571896,0.009601808764924835,"[0.5217391304347826, 0.8932038834951457, 0.975609756097561, 0.9950980392156863, 1.0]","[0.06280193236714976, 0.35436893203883496, 0.7317073170731707, 0.9166666666666666, 0.9753694581280788]",4.571428571428571,9,3.250749951729008,9,0.15501750575171577,0.013032836413793936,0.5
R_8PvUUEqSWnAZrWx_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",1524,308,162,96,22,3.779220779220779,68.36363636363636,14.0,12.863636363636363,0.20391402384429647,0.10452947001567633,"[0.525974025974026, 0.9153094462540716, 0.9869281045751634, 1.0, 1.0]","[0.045454545454545456, 0.23127035830618892, 0.5261437908496732, 0.8, 0.9243421052631579]",2.0454545454545454,8,2.4304217179717327,9,0.13743401368459066,0.02213748707663893,0.2
R_8d77LowRrq3xFfJ_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",631,115,74,40,4,4.434782608695652,157.0,28.75,25.25,0.21077182598603078,0.03851475980579823,"[0.6434782608695652, 0.9473684210526315, 0.9823008849557522, 1.0, 1.0]","[0.08695652173913043, 0.40350877192982454, 0.7610619469026548, 0.9375, 0.990990990990991]",5.5,7,3.0927161271440933,7,0.1719071759117974,0.008421882793170299,0.5
R_2fDGzWQwo9sISmC_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",189,31,27,15,2,5.032258064516129,94.0,15.5,14.5,0.2046789878890628,0.014724585745069685,"[0.8709677419354839, 0.9666666666666667, 1.0, 1.0, 1.0]","[0.25806451612903225, 0.6666666666666666, 0.9310344827586207, 1.0, 1.0]",3.0,4,3.616717325227963,9,0.20018880632188585,0.020607558987106256,1.0
R_8kEPJucbd4CbnFO_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",662,127,79,43,15,4.110236220472441,43.2,8.466666666666667,8.066666666666666,0.21190079640708492,0.12119850516319272,"[0.6220472440944882, 0.9841269841269841, 1.0, 1.0, 1.0]","[0.08661417322834646, 0.40476190476190477, 0.76, 0.9435483870967742, 0.983739837398374]",0.8666666666666667,5,2.071810105317568,8,0.1551151196161906,0.006163941951062013,1.0
R_8o6ejl1aVHjSI9z_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",560,117,71,38,6,3.7264957264957266,92.5,19.5,17.5,0.20868231383699443,0.011801723305453139,"[0.6068376068376068, 0.9310344827586207, 0.9826086956521739, 1.0, 1.0]","[0.10256410256410256, 0.39655172413793105, 0.7130434782608696, 0.8947368421052632, 0.9646017699115044]",2.5,6,2.9224400979575327,9,0.16839818822013009,0.012600907091243008,1.0
R_8bVpeztZaqiDial_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",295,66,40,18,6,3.393939393939394,48.333333333333336,11.0,9.833333333333334,0.20668625714732153,0.01827700138092041,"[0.6060606060606061, 0.8923076923076924, 0.96875, 1.0, 1.0]","[0.16666666666666666, 0.4153846153846154, 0.671875, 0.8412698412698413, 0.9354838709677419]",1.5,3,2.2226816330396892,6,0.15741045607460868,0.016593020470588804,1.0
R_2w7dPn1UdhDtQFs_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",159,30,29,11,1,4.266666666666667,159.0,30.0,29.0,0.21172975735230878,0.0,"[0.9666666666666667, 1.0, 1.0, 1.0, 1.0]","[0.3333333333333333, 0.7931034482758621, 0.9642857142857143, 1.0, 1.0]",6.0,6,3.478723404255319,8,0.17300948699315388,0.006506020060614293,1.0
R_8VKNz0tY7nY6fDq_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",204,41,34,15,4,3.975609756097561,50.25,10.25,10.0,0.20713827723548525,0.2831091456943088,"[0.8292682926829268, 1.0, 1.0, 1.0, 1.0]","[0.2926829268292683, 0.825, 0.9743589743589743, 1.0, 1.0]",1.5,5,2.1806206088992974,8,0.16187361081441243,0.015688980294261357,1.0
R_2mqjhNO26XNoi6R_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",413,71,50,33,4,4.71830985915493,102.25,17.75,15.25,0.21705412661487405,0.012301054192986677,"[0.704225352112676, 0.9428571428571428, 1.0, 1.0, 1.0]","[0.14084507042253522, 0.44285714285714284, 0.7391304347826086, 0.8676470588235294, 0.9402985074626866]",1.75,3,2.9973703771586835,7,0.17049931287765502,0.0041427184645162485,1.0
R_8JLzPcPzxxmeT2T_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",449,81,60,33,3,4.493827160493828,149.0,27.0,23.333333333333332,0.21064922857013615,0.015469657722471553,"[0.7407407407407407, 0.975, 1.0, 1.0, 1.0]","[0.14814814814814814, 0.4875, 0.7848101265822784, 0.9487179487179487, 1.0]",3.6666666666666665,6,3.625865800865801,12,0.18854041496912638,0.008667077624959552,1.0
R_8K7NzHgqM00gKVF_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",616,118,76,42,8,4.11864406779661,76.0,14.75,13.625,0.2096851608617519,0.01628488907738337,"[0.6440677966101694, 0.9572649572649573, 1.0, 1.0, 1.0]","[0.1016949152542373, 0.452991452991453, 0.7586206896551724, 0.9130434782608695, 0.9824561403508771]",2.5,4,2.667336920951363,7,0.16284851365619235,0.010595213041728058,0.5
R_8mJxG00fCL8kz05_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",356,67,48,29,4,4.253731343283582,88.25,16.75,15.25,0.21321461925952892,0.02251400436673845,"[0.7164179104477612, 0.9545454545454546, 1.0, 1.0, 1.0]","[0.1791044776119403, 0.4696969696969697, 0.7076923076923077, 0.859375, 0.9682539682539683]",1.75,3,2.875210599788197,9,0.18809885846243965,0.00353629624617402,1.0
R_2rra18JsIdbb7pI_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",332,65,51,24,5,3.9846153846153847,65.6,13.0,12.6,0.21490484735240106,0.029738335453328657,"[0.7846153846153846, 0.96875, 1.0, 1.0, 1.0]","[0.18461538461538463, 0.578125, 0.8888888888888888, 0.967741935483871, 1.0]",1.6,3,2.5791666666666666,9,0.1544595029619005,0.00015584006042973497,0.3333333333333333
R_8mxVCke66o4WOVl_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",370,76,54,25,5,3.763157894736842,73.2,15.2,13.2,0.20529123822848003,0.022580593824386597,"[0.7105263157894737, 0.9866666666666667, 1.0, 1.0, 1.0]","[0.14473684210526316, 0.5466666666666666, 0.8513513513513513, 0.958904109589041, 0.9861111111111112]",2.8,6,2.448615763546798,6,0.13408710426754422,0.019383058308271806,0.2
R_8kG4d41raqDZBax_Q1,"['human', 'petrol-diesel-pump']","['sentience', 'id']",616,117,67,38,5,4.213675213675214,122.4,23.4,20.0,0.21051592525004661,0.005698315821565728,"[0.5726495726495726, 0.9482758620689655, 0.991304347826087, 1.0, 1.0]","[0.10256410256410256, 0.4224137931034483, 0.7130434782608696, 0.9035087719298246, 0.9823008849557522]",4.6,7,2.914650887014343,7,0.15018930700090197,0.00893368426513863,0.3333333333333333
R_8v92A9H3hnaw1QI_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",471,87,60,34,4,4.367816091954023,117.5,21.75,20.0,0.20810409015087733,0.012385692577513447,"[0.6896551724137931, 0.9651162790697675, 1.0, 1.0, 1.0]","[0.13793103448275862, 0.5348837209302325, 0.8470588235294118, 0.9642857142857143, 1.0]",2.75,6,3.6338252402734095,11,0.1650256898668077,0.014540274181963964,0.5
R_2sdMlOguKbuAvfg_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",584,105,78,46,5,4.476190476190476,115.8,21.0,19.6,0.20830511827975656,0.010641356522128678,"[0.7428571428571429, 0.9519230769230769, 1.0, 1.0, 1.0]","[0.10476190476190476, 0.5, 0.8252427184466019, 0.9411764705882353, 0.9900990099009901]",3.6,6,3.3941905864406525,12,0.17368993096881444,0.014138217924205498,1.0
R_8kG4d41raqDZBax_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",134,26,20,11,1,4.076923076923077,133.0,26.0,20.0,0.21180049072612417,0.0,"[0.7692307692307693, 0.92, 0.9583333333333334, 1.0, 1.0]","[0.34615384615384615, 0.6, 0.7916666666666666, 0.9130434782608695, 0.9545454545454546]",3.0,3,3.276595744680851,7,0.1885056217511495,0.007147473031470286,0.5
R_8zUaSPSsswsQ7fn_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",266,52,41,21,3,4.115384615384615,88.66666666666667,17.333333333333332,15.0,0.2087935371058328,0.013720060955910468,"[0.7884615384615384, 1.0, 1.0, 1.0, 1.0]","[0.23076923076923078, 0.6470588235294118, 0.9, 0.9591836734693877, 0.9791666666666666]",1.6666666666666667,3,3.1450216450216453,8,0.17824188868204752,0.013161380272053047,1.0
R_27PrrUR0LzzSU4k_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",320,58,43,24,5,4.396551724137931,63.0,11.6,10.8,0.2157510441282521,0.042290911575158435,"[0.7413793103448276, 1.0, 1.0, 1.0, 1.0]","[0.1724137931034483, 0.5614035087719298, 0.8571428571428571, 0.9636363636363636, 1.0]",1.8,3,2.629097309421853,7,0.17203134695688885,0.0007536337727855891,0.3333333333333333
R_2joIDdCu9ghOfCw_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",358,75,51,23,5,3.6933333333333334,70.8,15.0,13.6,0.21219382337901904,0.027922443548838285,"[0.68, 0.918918918918919, 0.9863013698630136, 1.0, 1.0]","[0.16, 0.47297297297297297, 0.7808219178082192, 0.8888888888888888, 0.9295774647887324]",2.6,4,2.832011051279344,9,0.1681880275408427,0.0063608077256805395,0.5
R_2zUqf0C1wjV8ASQ_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",357,68,51,26,4,4.161764705882353,88.25,17.0,16.0,0.21312437681051402,0.01899816592534383,"[0.75, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.16176470588235295, 0.582089552238806, 0.8939393939393939, 0.9846153846153847, 1.0]",3.25,5,2.6004934904069152,8,0.18140272299448648,0.004499700862690581,1.0
R_2sKl3oqSfQrqNI5_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",817,142,90,53,7,4.633802816901408,115.85714285714286,20.285714285714285,18.285714285714285,0.21624009763208288,0.01946069702269539,"[0.6338028169014085, 0.9574468085106383, 1.0, 1.0, 1.0]","[0.09154929577464789, 0.41843971631205673, 0.7285714285714285, 0.8920863309352518, 0.9782608695652174]",3.2857142857142856,8,3.2447697041830343,15,0.20439167817433676,0.001731740780447133,1.0
R_25FmW7vrOnS60wE_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",397,62,53,32,3,5.193548387096774,131.33333333333334,20.666666666666668,19.333333333333332,0.21587373784953548,0.01950559252268308,"[0.8548387096774194, 1.0, 1.0, 1.0, 1.0]","[0.16129032258064516, 0.5573770491803278, 0.8833333333333333, 0.9830508474576272, 1.0]",4.333333333333333,8,3.8517528223410578,15,0.2115765611330668,0.000999021215352336,1.0
R_21jCVrcLzykPU4h_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",229,44,36,24,4,4.159090909090909,57.25,11.0,10.25,0.207085146204285,0.03933430408674574,"[0.8181818181818182, 1.0, 1.0, 1.0, 1.0]","[0.29545454545454547, 0.6744186046511628, 0.9047619047619048, 1.0, 1.0]",1.0,2,2.1917372454123814,5,0.20685331953896416,0.016578162075148617,1.0
R_8XS6nyWsLXkXKFz_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",287,52,42,22,3,4.4423076923076925,95.0,17.333333333333332,15.333333333333334,0.21570864926168928,0.04257417692766563,"[0.8076923076923077, 0.9803921568627451, 1.0, 1.0, 1.0]","[0.23076923076923078, 0.7450980392156863, 0.98, 1.0, 1.0]",2.3333333333333335,4,3.048603683897802,10,0.1774159206284417,0.0006688440396599438,0.5
R_2JzuWAk6bRQPato_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",248,49,38,19,3,4.0,81.66666666666667,16.333333333333332,15.333333333333334,0.20757650736479732,0.03313891490300497,"[0.7755102040816326, 0.9791666666666666, 1.0, 1.0, 1.0]","[0.24489795918367346, 0.6666666666666666, 0.9148936170212766, 1.0, 1.0]",3.6666666666666665,4,2.784037145650049,8,0.18761885828442043,0.015595439754123974,1.0
R_8fKaPcuSHw79GVj_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",387,75,59,30,4,4.12,95.75,18.75,17.5,0.21355106186592715,0.04361278178199888,"[0.7866666666666666, 0.9864864864864865, 1.0, 1.0, 1.0]","[0.16, 0.5540540540540541, 0.863013698630137, 0.9861111111111112, 1.0]",2.5,6,2.7339723768295197,8,0.18795606560177272,0.003646330751864324,1.0
R_8dVYGXDIccl6jkg_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",370,68,49,24,3,4.352941176470588,122.33333333333333,22.666666666666668,20.0,0.2123226929402006,0.018430694118960866,"[0.7205882352941176, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.17647058823529413, 0.5522388059701493, 0.8939393939393939, 0.9692307692307692, 0.984375]",3.0,4,2.964095744680851,8,0.19883033302095202,0.006103068603317441,1.0
R_8WxkYgki5yinZhV_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",298,59,41,16,3,4.0,98.33333333333333,19.666666666666668,17.666666666666668,0.218959674735864,0.02796802123387654,"[0.6949152542372882, 0.9655172413793104, 1.0, 1.0, 1.0]","[0.1864406779661017, 0.5344827586206896, 0.7719298245614035, 0.875, 0.9636363636363636]",2.0,3,2.993654451027723,8,0.18433016406165229,0.00717089498800938,1.0
R_8mJxG00fCL8kz05_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",318,58,42,19,6,4.327586206896552,52.166666666666664,9.666666666666666,9.166666666666666,0.20597797492791337,0.18641804445357552,"[0.7241379310344828, 0.9473684210526315, 1.0, 1.0, 1.0]","[0.20689655172413793, 0.631578947368421, 0.8928571428571429, 0.9818181818181818, 1.0]",1.3333333333333333,4,2.3494708994708993,8,0.18313972949981688,0.018792504627891893,0.5
R_82McyGIYTts4bOU_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",491,99,78,36,6,3.8686868686868685,81.0,16.5,15.333333333333334,0.21327249464534578,0.0198604302528577,"[0.7878787878787878, 0.9795918367346939, 1.0, 1.0, 1.0]","[0.13131313131313133, 0.5102040816326531, 0.8556701030927835, 1.0, 1.0]",1.8333333333333333,4,2.380919312169312,7,0.22418336470921835,0.004203465193027056,1.0
R_2mqjhNO26XNoi6R_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",403,76,59,30,4,4.2105263157894735,99.75,19.0,17.75,0.21203298459107847,0.007006472128408936,"[0.7763157894736842, 1.0, 1.0, 1.0, 1.0]","[0.15789473684210525, 0.4533333333333333, 0.6891891891891891, 0.8767123287671232, 0.9722222222222222]",2.25,4,2.7240899898887765,7,0.18297493590248956,0.00668248530156168,0.5
R_2pgeIFWQlDZignv_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",308,57,42,26,3,4.333333333333333,101.66666666666667,19.0,16.666666666666668,0.20948564584438617,0.010775785361017476,"[0.7368421052631579, 1.0, 1.0, 1.0, 1.0]","[0.19298245614035087, 0.625, 0.8909090909090909, 1.0, 1.0]",4.666666666666667,5,3.5545362078937397,13,0.17926558123694525,0.011777162794946283,1.0
R_2LTbPAQf8NZ0wRb_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",311,58,45,20,3,4.310344827586207,103.0,19.333333333333332,17.666666666666668,0.21421534638655812,0.027921444697985576,"[0.7758620689655172, 1.0, 1.0, 1.0, 1.0]","[0.1724137931034483, 0.6842105263157895, 0.9642857142857143, 1.0, 1.0]",3.0,5,2.9874562819478077,8,0.1860712342792087,0.002317761710602384,0.5
R_8wT7Ix8TsW7XbEo_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",231,44,37,19,3,4.25,76.33333333333333,14.666666666666666,13.666666666666666,0.21134376525878906,0.022949846964033793,"[0.8409090909090909, 1.0, 1.0, 1.0, 1.0]","[0.22727272727272727, 0.6511627906976745, 0.8571428571428571, 0.9512195121951219, 1.0]",2.3333333333333335,4,2.6485380116959063,8,0.20268829398685032,0.008060923966140499,1.0
R_8kQG02fwq7ubaOB_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",376,75,55,26,5,3.933333333333333,74.2,15.0,13.6,0.21605459635074323,0.021552151867321553,"[0.7333333333333333, 0.972972972972973, 1.0, 1.0, 1.0]","[0.16, 0.581081081081081, 0.8904109589041096, 0.9722222222222222, 1.0]",2.4,7,2.4534559643255296,6,0.19110962682300145,0.0013607382177678318,1.0
R_8B3zak55aPwmX5t_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",408,73,50,29,4,4.465753424657534,101.25,18.25,16.25,0.2097276518203942,0.004983208530745834,"[0.684931506849315, 0.9305555555555556, 1.0, 1.0, 1.0]","[0.1506849315068493, 0.5138888888888888, 0.8309859154929577, 0.9714285714285714, 1.0]",3.75,6,2.7555271983517065,7,0.16865624719195896,0.0112931508429302,0.5
R_2cHcLwZLH3kFnm9_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",329,68,50,24,4,3.7941176470588234,81.5,17.0,15.0,0.20719840561134228,0.022570916773780904,"[0.7352941176470589, 0.9701492537313433, 1.0, 1.0, 1.0]","[0.16176470588235295, 0.4626865671641791, 0.7121212121212122, 0.8153846153846154, 0.875]",2.5,3,2.879556277056277,8,0.16795328590604994,0.016351643261034055,0.5
R_8dFIkEkt84RkgQj_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",402,83,57,31,3,3.7590361445783134,133.33333333333334,27.666666666666668,23.0,0.21173745727026333,0.015093934830676226,"[0.6867469879518072, 0.9634146341463414, 1.0, 1.0, 1.0]","[0.1566265060240964, 0.6585365853658537, 0.9382716049382716, 0.9875, 1.0]",4.666666666666667,9,3.4122265540394197,13,0.21402217149734498,0.0072735399431919645,1.0
R_2rra18JsIdbb7pI_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",292,52,42,27,5,4.423076923076923,57.6,10.4,9.8,0.2101134270684332,0.03607818737174526,"[0.8076923076923077, 1.0, 1.0, 1.0, 1.0]","[0.23076923076923078, 0.6666666666666666, 0.94, 1.0, 1.0]",1.6,4,2.2916017316017316,7,0.18202741543451945,0.010521600346852233,0.5
R_2eaDBbNJB41Q6MF_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",407,82,58,25,4,3.9146341463414633,101.0,20.5,17.75,0.21686573723951974,0.01559822318529841,"[0.7073170731707317, 0.9382716049382716, 0.9875, 1.0, 1.0]","[0.15853658536585366, 0.5308641975308642, 0.75, 0.8860759493670886, 0.9487179487179487]",4.0,8,3.125922987616099,10,0.20840010113186305,0.002983019995320857,1.0
R_8VyQYwyI8iMwwKJ_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",275,50,41,23,3,4.46,91.0,16.666666666666668,15.0,0.2133182574637794,0.020298147743398498,"[0.82, 1.0, 1.0, 1.0, 1.0]","[0.2, 0.5714285714285714, 0.75, 0.8723404255319149, 0.9347826086956522]",1.6666666666666667,4,2.8115079365079363,7,0.16998813019858466,0.004111939556159849,0.5
R_8d77LowRrq3xFfJ_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",361,62,52,25,2,4.709677419354839,180.0,31.0,27.0,0.20943646907806396,0.01758809239317327,"[0.8387096774193549, 0.9836065573770492, 1.0, 1.0, 1.0]","[0.1774193548387097, 0.5245901639344263, 0.8, 0.8983050847457628, 0.9482758620689655]",6.0,7,3.4516129032258065,9,0.19126440286636354,0.011875516327590707,0.5
R_2BoHBhJy5N6y8ZX_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",270,55,41,19,3,3.8727272727272726,89.0,18.333333333333332,15.0,0.21819650638870328,0.0020843499236636587,"[0.7454545454545455, 0.9444444444444444, 0.9811320754716981, 1.0, 1.0]","[0.2, 0.6111111111111112, 0.8301886792452831, 0.9423076923076923, 0.9607843137254902]",1.6666666666666667,4,2.6520169442572445,8,0.214788822333018,0.005644558293687929,1.0
R_2So8IZ3DwEtmV0v_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",300,61,49,23,8,3.7540983606557377,36.625,7.625,7.625,0.21432337482927344,0.16719258277594637,"[0.8032786885245902, 1.0, 1.0, 1.0, 1.0]","[0.19672131147540983, 0.6666666666666666, 0.9322033898305084, 1.0, 1.0]",0.5,1,1.950687243983615,6,0.20009735425313313,0.0021017048251717463,0.5
R_8DSuE0JfUBgPxHX_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",214,45,34,16,3,3.6444444444444444,70.66666666666667,15.0,13.333333333333334,0.20947785178820294,0.03833459218343099,"[0.7555555555555555, 0.9772727272727273, 1.0, 1.0, 1.0]","[0.24444444444444444, 0.5909090909090909, 0.8372093023255814, 0.9761904761904762, 1.0]",2.6666666666666665,4,2.6715398061337994,6,0.16112804412841797,0.011792750907312743,0.5
R_2bxsVUkaSaFXjdD_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",237,42,36,19,3,4.523809523809524,78.0,14.0,13.666666666666666,0.21256054563131946,0.016064058409796828,"[0.8571428571428571, 0.975609756097561, 1.0, 1.0, 1.0]","[0.2857142857142857, 0.7560975609756098, 0.9, 0.9743589743589743, 1.0]",2.6666666666666665,4,2.649074074074074,8,0.2009332776069641,0.0056273632210797064,1.0
R_8o6ejl1aVHjSI9z_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",374,73,54,34,3,4.054794520547945,124.0,24.333333333333332,21.666666666666668,0.20712557514721058,0.008194302583669683,"[0.7397260273972602, 0.9861111111111112, 1.0, 1.0, 1.0]","[0.136986301369863, 0.5277777777777778, 0.8169014084507042, 0.9714285714285714, 1.0]",4.333333333333333,6,3.1113653699466055,8,0.22325545814302233,0.016497304189297457,1.0
R_8FjH6e5PsshRtjr_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",311,61,50,21,4,4.049180327868853,77.0,15.25,14.0,0.20732518292608715,0.034236380978236114,"[0.819672131147541, 1.0, 1.0, 1.0, 1.0]","[0.18032786885245902, 0.5833333333333334, 0.8983050847457628, 0.9827586206896551, 1.0]",2.5,6,2.571708463949843,7,0.19071061611175538,0.016098088631544327,1.0
R_2iUnWVtJB7cvKHj_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",343,73,50,25,5,3.643835616438356,67.8,14.6,13.0,0.20493639906247457,0.20976174977563677,"[0.684931506849315, 0.9861111111111112, 1.0, 1.0, 1.0]","[0.1643835616438356, 0.5138888888888888, 0.8450704225352113, 0.9714285714285714, 0.9855072463768116]",2.2,4,2.383189199051268,6,0.19390282498465644,0.02087565635876948,1.0
R_2PoZkpFOhTZwzbR_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",145,26,22,10,2,4.461538461538462,71.5,13.0,12.0,0.2251429173681471,0.036784191926320375,"[0.8461538461538461, 1.0, 1.0, 1.0, 1.0]","[0.4230769230769231, 0.96, 1.0, 1.0, 1.0]",2.0,4,2.2,5,0.16492323213153415,0.019537380252575565,0.3333333333333333
R_2G1cvocEgxet2xf_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",484,93,70,33,5,4.150537634408602,96.6,18.6,17.0,0.20912861157998894,0.024135164361374042,"[0.7526881720430108, 0.967391304347826, 0.989010989010989, 1.0, 1.0]","[0.13978494623655913, 0.532608695652174, 0.8791208791208791, 0.9666666666666667, 0.9887640449438202]",3.0,8,3.013919214721362,15,0.1801600972811381,0.012491231323740748,0.5
R_8bVpeztZaqiDial_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",217,44,31,13,2,3.9318181818181817,108.0,22.0,18.5,0.213584663776251,0.0023006626537868113,"[0.7045454545454546, 0.9767441860465116, 1.0, 1.0, 1.0]","[0.22727272727272727, 0.5581395348837209, 0.7380952380952381, 0.8292682926829268, 0.9]",2.5,3,3.3051470588235294,9,0.1751189907391866,0.0035791269312166474,0.5
R_8U0c5Ms0PJ9VYTm_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",315,61,45,23,5,4.081967213114754,62.2,12.2,11.8,0.2150784643742407,0.024408844964844842,"[0.7377049180327869, 0.9833333333333333, 1.0, 1.0, 1.0]","[0.19672131147540983, 0.5833333333333334, 0.8813559322033898, 0.9655172413793104, 1.0]",2.8,8,2.3501579691437704,6,0.173907556798723,0.0005915257352372416,0.5
R_8kEPJucbd4CbnFO_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",725,130,85,46,11,4.461538461538462,65.0,11.818181818181818,10.727272727272727,0.20608372158474392,0.15156537966122705,"[0.6538461538461539, 0.9612403100775194, 0.9921875, 1.0, 1.0]","[0.09230769230769231, 0.4108527131782946, 0.75, 0.9448818897637795, 1.0]",1.6363636363636365,6,2.2660971332876554,12,0.20694099929597642,0.01858101131423079,1.0
R_8IgyrHkEhSlOgd5_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",235,39,35,22,3,4.897435897435898,77.33333333333333,13.0,12.666666666666666,0.2146263024507663,0.01809777428233436,"[0.8974358974358975, 1.0, 1.0, 1.0, 1.0]","[0.2564102564102564, 0.631578947368421, 0.8378378378378378, 0.9166666666666666, 1.0]",1.6666666666666667,2,2.5569105691056913,7,0.18523893886142306,0.0014958495821860152,0.3333333333333333
R_87z2b4sr7in6R21_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",596,110,77,41,5,4.336363636363636,118.4,22.0,19.2,0.21152373145266276,0.03888414267337685,"[0.7, 0.9724770642201835, 0.9907407407407407, 1.0, 1.0]","[0.1, 0.3853211009174312, 0.7129629629629629, 0.897196261682243, 0.9716981132075472]",4.8,6,3.189242141300965,9,0.19556961059570313,0.0077009915783931016,1.0
R_8PvUUEqSWnAZrWx_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",624,119,82,39,6,4.1344537815126055,103.16666666666667,19.833333333333332,18.5,0.20915572572494487,0.008275775813093078,"[0.6890756302521008, 0.9830508474576272, 1.0, 1.0, 1.0]","[0.10084033613445378, 0.4152542372881356, 0.7094017094017094, 0.8793103448275862, 0.9652173913043478]",2.6666666666666665,5,2.9429244347779067,8,0.16595559914906818,0.012437003033828886,1.0
R_8LtUJwc0nMwsLzG_Q3,"['human', 'organ-empire-comply']","['sentience', 'id']",505,95,67,34,4,4.221052631578948,125.5,23.75,21.0,0.21098991628211664,0.019859696761543866,"[0.7052631578947368, 0.9787234042553191, 1.0, 1.0, 1.0]","[0.1368421052631579, 0.5106382978723404, 0.8924731182795699, 0.9782608695652174, 1.0]",4.25,7,3.1196418887383532,11,0.1858257081773546,0.008768621919485353,0.5
