result_id,group_id,group_by,model,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_theme_cluster,metric_avg_raw_surprises,metric_avg_n_gram_diversity,metric_avg_pos_diversity
413406726e3f,"['machine', 'low']","['sentience', 'semantic_distance']",claude-3-5-haiku-20241022,913,140,109,73,5,0.7785714285714286,5.464285714285714,181.8,28.0,26.8,0,0,0,7,0,0,7,0.21393152842329335,0.017168840970916643,"[0.012698514468265781, 0.00816655366412014, 0.009691533690972254, 0.003781080118475111]","[0.7785714285714286, 1.0, 1.0, 1.0, 1.0]","[0.08571428571428572, 0.4172661870503597, 0.7898550724637681, 0.9781021897810219, 1.0]",5.0,6,3.5722198710545907,9,13.4,18,55.292580645161294,13.248387096774195,0.26809269162210336,0.18090077243018418,0.07249197860962567,0.03090909090909091,0.10972786690433749,0.09488294711824123,0.08916221033868092,0.17208007935966765,0.008532210761257486,0.14285714285714285,13,0.008584420485458322,0.9557142857142857,0.6541875470018871
424bf4a702b7,"['machine', 'low']","['sentience', 'semantic_distance']",gemini-1.5-flash,642,118,78,54,5,0.6610169491525424,4.305084745762712,128.4,23.6,20.8,0,0,0,10,0,0,10,0.21123540743008767,0.00841635044241125,"[0.00030933168781546727, 0.0007055463212909119, 0.00565615051236501, 0.01016167236335111]","[0.6610169491525424, 0.9487179487179487, 1.0, 1.0, 1.0]","[0.1016949152542373, 0.36752136752136755, 0.6293103448275862, 0.808695652173913, 0.9298245614035088]",2.2,3,2.9144349680170576,8,9.0,11,86.10576978417265,8.155597122302161,0.2415309940337749,0.12023348052269076,0.13196368580128312,0.012903225806451613,0.08668329569330681,0.17043291648408446,0.10978415972854237,0.1582843597446169,0.013924452747668847,0.09090909090909091,10,0.004208175221205625,0.9219469795740982,0.5674093682361225
1f897f461569,"['machine', 'low']","['sentience', 'semantic_distance']",mixtral-8x22b-instruct,563,94,66,42,5,0.7021276595744681,4.819148936170213,111.8,18.8,17.6,0,0,0,0,1,0,1,0.2106146025325363,0.014867158896393243,"[0.00452094276746115, 0.011301589674419826, 0.007986449593245376, 0.005925335757660133]","[0.7021276595744681, 0.967741935483871, 0.9891304347826086, 1.0, 1.0]","[0.1276595744680851, 0.45161290322580644, 0.6847826086956522, 0.8351648351648352, 0.9]",2.4,6,3.08457463674855,9,8.4,13,82.02457894736844,7.4827017543859675,0.279967744673627,0.12591460826754944,0.07597827009591715,0.017825311942959002,0.04733044733044733,0.1909939733469145,0.11623801035565741,0.16407446137496404,0.015166062542771586,0.125,3,0.007433579448196621,0.9318000059681896,0.5998439843108758
de5f42d6888e,"['machine', 'low']","['sentience', 'semantic_distance']",mistral-large-latest,706,115,84,54,5,0.7304347826086957,5.0,140.4,23.0,20.8,0,2,0,1,1,2,2,0.20911499480947926,0.01587959699513221,"[0.006895402382589316, 0.008915610327607099, 0.005478143337227043, 0.01047003794284096]","[0.7304347826086957, 0.9824561403508771, 1.0, 1.0, 1.0]","[0.11304347826086956, 0.4298245614035088, 0.7699115044247787, 0.9107142857142857, 0.9819819819819819]",3.4,6,3.5415832477714417,11,9.4,13,71.04195522388062,10.008268656716417,0.24808565955117678,0.178297299762817,0.07569968983762088,0.04671136653895275,0.09218755701514322,0.12500501733260355,0.10905947819740923,0.14924601359026773,0.018165277988885675,0.07692307692307693,1,0.007939798497566104,0.9425781845919146,0.641095162357085
e21d66c06bfc,"['machine', 'low']","['sentience', 'semantic_distance']",gemma-2-27b,368,70,55,34,4,0.7857142857142857,4.142857142857143,91.75,17.5,16.25,0,0,0,8,0,0,8,0.2048847168524635,0.030270906891485667,"[0.001834650473161198, 0.026211074988047284, 0.01736063487602002]","[0.7857142857142857, 1.0, 1.0, 1.0, 1.0]","[0.17142857142857143, 0.5797101449275363, 0.8676470588235294, 0.9552238805970149, 0.9848484848484849]",1.25,3,2.861625216888375,7,7.25,8,91.11042682926829,5.6440243902439065,0.19629553453082865,0.14794437588555237,0.06268568033273915,0.05332167832167832,0.11756136020841904,0.15833676127793775,0.08696695461401344,0.1644839607179165,0.026625833902917173,0.09090909090909091,10,0.015135453445742833,0.9571428571428572,0.7117716281250274
976672582036,"['machine', 'low']","['sentience', 'semantic_distance']",Phi-3-medium-4k-instruct,635,104,72,48,4,0.6923076923076923,4.971153846153846,158.0,26.0,23.0,0,0,0,2,5,0,7,0.21287217646414505,0.006937976466827348,"[0.001132304649868271, 0.004600825589218399, 0.0046738344611543525]","[0.6923076923076923, 0.9902912621359223, 1.0, 1.0, 1.0]","[0.11538461538461539, 0.4563106796116505, 0.7941176470588235, 0.9108910891089109, 0.95]",5.0,9,3.2845701681448634,9,9.25,13,69.28917016806726,10.985609243697478,0.19698666775279677,0.11517052242858694,0.12302460084718149,0.020622895622895623,0.10234061040512653,0.11380267731074183,0.13818290431193656,0.15900424495339394,0.010650914679554091,0.125,3,0.0034689882334136743,0.936519790888723,0.6453408062328001
113b49d28fb8,"['machine', 'low']","['sentience', 'semantic_distance']",reka-edge,562,99,64,42,4,0.6464646464646465,4.545454545454546,139.75,24.75,22.0,0,0,0,11,0,0,11,0.21668387421609078,0.010940935706048704,"[0.009369401302602554, 0.0032299147711859766, 0.0038120874852845266]","[0.6464646464646465, 0.9795918367346939, 1.0, 1.0, 1.0]","[0.12121212121212122, 0.3877551020408163, 0.6597938144329897, 0.875, 0.9578947368421052]",2.5,4,3.342252764127764,13,8.5,10,73.27065789473684,10.119736842105265,0.2721354732224297,0.13388785127915562,0.047764735264735264,0.0,0.1140897146331929,0.13194685749033574,0.16116763671111498,0.15614989133817808,0.0030275191756626296,0.16666666666666666,2,0.005470467853024352,0.9252112966398681,0.6003311549056065
3c9a476f1045,"['machine', 'low']","['sentience', 'semantic_distance']",jamba-1.5-large,589,103,78,44,4,0.7572815533980582,4.631067961165049,146.5,25.75,23.5,0,0,0,6,0,0,6,0.21085174101351684,0.010457746115289063,"[0.008554796308348517, 0.002908896246712256, 0.004222926617872824]","[0.7572815533980582, 0.9803921568627451, 1.0, 1.0, 1.0]","[0.10679611650485436, 0.43137254901960786, 0.7722772277227723, 0.9, 0.9595959595959596]",2.5,4,3.6270597520597523,9,11.25,13,75.80266949152545,10.015,0.2361873040752351,0.11713968502761606,0.10662505597850425,0.08484475294820122,0.07899033437826541,0.1447744066278549,0.12448219883564711,0.16462707998497145,0.014691785580810524,0.125,3,0.005228873057644533,0.9475347420521607,0.6340083705686388
93e0fdcea263,"['machine', 'low']","['sentience', 'semantic_distance']",mistral-small-latest,480,83,60,45,4,0.7228915662650602,4.662650602409639,119.25,20.75,19.25,0,0,0,7,0,0,7,0.2133997138100441,0.011638147622246537,"[0.00743719346516139, 0.003048701527936709, 0.006971326440271708]","[0.7228915662650602, 0.9878048780487805, 1.0, 1.0, 1.0]","[0.10843373493975904, 0.3902439024390244, 0.6419753086419753, 0.8375, 0.9620253164556962]",2.75,5,3.2558614740195,8,8.75,11,81.20875000000002,7.8325,0.24681929181929183,0.1401953601953602,0.1405006105006105,0.0,0.08059218559218559,0.14622710622710622,0.1476007326007326,0.15692060866526195,0.009595839987755983,0.14285714285714285,13,0.005819073811123269,0.9421392888627681,0.588035652495291
a07b9c085fec,"['machine', 'low']","['sentience', 'semantic_distance']",claude-3-5-sonnet-20240620,645,110,83,55,5,0.7545454545454545,4.763636363636364,128.2,22.0,21.4,0,0,0,11,0,0,11,0.21233486013380365,0.004305955819916288,"[0.003371757268905623, 0.000520769092771739, 0.002105273140801306, 0.002614112137353908]","[0.7545454545454545, 0.9908256880733946, 1.0, 1.0, 1.0]","[0.10909090909090909, 0.42201834862385323, 0.7314814814814815, 0.8785046728971962, 0.9433962264150944]",3.4,5,3.0714403764944502,9,9.4,12,75.20240000000001,8.980799999999999,0.27636363636363637,0.15170454545454545,0.06534090909090909,0.026250000000000002,0.12727272727272726,0.06318181818181819,0.13693181818181818,0.1547520613031728,0.011725547340236897,0.1,6,0.002152977909958144,0.9490742285237698,0.6168983277017069
841bd07bb157,"['machine', 'low']","['sentience', 'semantic_distance']",mistral-nemo-12b-instruct,458,78,62,34,4,0.7948717948717948,4.717948717948718,113.75,19.5,17.75,0,0,0,2,1,0,3,0.21961970359033867,0.010901558083831956,"[0.009471234950152313, 0.001063676735367447, 0.005817425440228174]","[0.7948717948717948, 1.0, 1.0, 1.0, 1.0]","[0.15384615384615385, 0.4935064935064935, 0.8421052631578947, 0.96, 1.0]",1.5,4,2.8109491070017385,8,8.75,12,84.99108870967743,7.1807258064516155,0.34052209400506617,0.10411272164368139,0.05327540106951872,0.02786377708978328,0.05213903743315508,0.11529693216999719,0.1359977483816493,0.15648591624838964,0.0028441395728331376,0.14285714285714285,19,0.005450779041915978,0.958974358974359,0.6898915821021084
f960a124f6f2,"['machine', 'low']","['sentience', 'semantic_distance']",baichuan2-13b-chat,381,65,53,31,3,0.8153846153846154,4.6923076923076925,126.33333333333333,21.666666666666668,20.333333333333332,0,0,0,4,1,0,5,0.21378679352421914,0.009997991191876415,"[0.00638141512592913, 0.0036165760659472856]","[0.8153846153846154, 0.984375, 1.0, 1.0, 1.0]","[0.18461538461538463, 0.5625, 0.8412698412698413, 0.967741935483871, 1.0]",3.3333333333333335,5,2.934369967793881,7,8.0,9,81.90021645021646,8.212207792207796,0.2154761904761905,0.1234126984126984,0.12142857142857143,0.0623015873015873,0.08928571428571429,0.1392857142857143,0.10674603174603174,0.1652249385203634,0.008821680559405909,0.25,18,0.004998995595938208,0.9599519230769231,0.7112254322738194
3590f361b329,"['machine', 'low']","['sentience', 'semantic_distance']",claude-3-5-haiku-20241022,735,121,86,60,5,0.7107438016528925,4.958677685950414,146.2,24.2,22.4,0,0,0,7,0,0,7,0.21348513162742228,0.012996533541537958,"[0.0009859769322753675, 0.012129288453322201, 0.012479768022076121, 0.00039803367540222623]","[0.7107438016528925, 0.95, 0.9915966386554622, 1.0, 1.0]","[0.0743801652892562, 0.2833333333333333, 0.6386554621848739, 0.8728813559322034, 0.9743589743589743]",2.0,3,3.7026289564094443,10,8.6,10,67.24708695652174,10.736318840579713,0.30653846153846154,0.16405860805860806,0.07205128205128206,0.016666666666666666,0.06740659340659341,0.14834065934065935,0.1625091575091575,0.15481135781322206,0.009425004352999644,0.09090909090909091,10,0.006498266770768979,0.9304680880616709,0.5687218582197282
947d0f05fcd5,"['machine', 'low']","['sentience', 'semantic_distance']",granite-3.0-2b-instruct,644,114,74,45,7,0.6491228070175439,4.543859649122807,91.14285714285714,16.285714285714285,15.714285714285714,0,0,0,10,4,0,14,0.21042633959741303,0.01852118084211657,"[0.004072092024106827, 0.004692778249323626, 0.00902891610607956, 0.000807169410917491, 0.01998287321083131, 0.016979713525090895]","[0.6491228070175439, 0.9734513274336283, 1.0, 1.0, 1.0]","[0.11403508771929824, 0.3893805309734513, 0.6875, 0.8738738738738738, 0.9454545454545454]",2.857142857142857,4,2.8441125693435323,8,7.571428571428571,10,88.44627906976744,5.501018826135105,0.21819517280596448,0.17359259493270993,0.0985483667151071,0.018607442977190875,0.1500189549504012,0.09569722625892461,0.0872938649143868,0.16462511888572148,0.015542588413018144,0.25,18,0.009260590421058285,0.9245148268902345,0.6020488076042337
0836151db197,"['machine', 'low']","['sentience', 'semantic_distance']",mixtral-8x22b-instruct,530,91,68,48,4,0.7472527472527473,4.7032967032967035,131.75,22.75,20.5,0,0,0,4,4,0,8,0.21102375944032736,0.007788873424128576,"[0.001352143848044246, 0.003757747413675766, 0.006573418874472853]","[0.7472527472527473, 0.9777777777777777, 1.0, 1.0, 1.0]","[0.12087912087912088, 0.4, 0.7191011235955056, 0.8863636363636364, 0.9655172413793104]",2.0,4,2.808163468961645,6,9.5,11,73.06807692307696,9.52692307692308,0.2717056530214425,0.16568713450292397,0.06807504873294347,0.013157894736842105,0.09299220272904483,0.154093567251462,0.10593567251461988,0.15179225695984705,0.014347748727189469,0.07692307692307693,1,0.0038944367120642884,0.945006105006105,0.6183722244435147
8d4cce7f122d,"['machine', 'low']","['sentience', 'semantic_distance']",mistral-7b-instruct-v0.3,536,87,70,44,4,0.8045977011494253,5.022988505747127,133.25,21.75,20.5,0,0,0,0,2,0,2,0.21511189100858272,0.006864266956263168,"[0.0024796633638887455, 0.0007355816853352182, 0.00708115538517079]","[0.8045977011494253, 0.9767441860465116, 1.0, 1.0, 1.0]","[0.13793103448275862, 0.46511627906976744, 0.8352941176470589, 0.9285714285714286, 0.9879518072289156]",2.5,4,2.9440646299005433,10,9.25,11,77.34090346534656,8.744628712871286,0.29835164835164835,0.13727106227106228,0.08113553113553114,0.036904761904761905,0.025,0.12477106227106227,0.13548534798534798,0.1535237394273281,0.00617148559067876,0.07692307692307693,1,0.0034321334781315846,0.9562683774391874,0.6709729333999859
9930c250ee9e,"['machine', 'low']","['sentience', 'semantic_distance']",mixtral-8x7b-instruct,414,70,55,32,4,0.7857142857142857,4.757142857142857,102.75,17.5,16.25,0,0,0,6,0,0,6,0.20852560405769655,0.006851254156313583,"[0.0014975808399580182, 0.007750361306326725, 0.001028939088185632]","[0.7857142857142857, 0.9855072463768116, 1.0, 1.0, 1.0]","[0.15714285714285714, 0.5797101449275363, 0.9117647058823529, 0.9850746268656716, 1.0]",3.25,5,2.5913832033654565,7,8.0,9,80.7933536585366,7.0830487804878075,0.26141853315766356,0.172266139657444,0.041666666666666664,0.09195212999560826,0.086133069828722,0.11391084760649978,0.10002195871761088,0.1530412616474288,0.019344059492451104,0.09090909090909091,10,0.003425627078156792,0.9542443064182194,0.7267384669636836
97543ea78fda,"['machine', 'low']","['sentience', 'semantic_distance']",dbrx-instruct,506,85,64,39,3,0.7529411764705882,4.752941176470588,168.0,28.333333333333332,25.0,0,0,0,9,2,0,11,0.20992589310595863,0.0049413821913979195,"[0.0034043473116854295, 0.00153703487971249]","[0.7529411764705882, 1.0, 1.0, 1.0, 1.0]","[0.1411764705882353, 0.47619047619047616, 0.8313253012048193, 0.9878048780487805, 1.0]",5.333333333333333,7,3.0628352490421458,8,10.333333333333334,15,72.20714285714286,11.882857142857144,0.24933545986177566,0.15364167995746944,0.07549175970228601,0.030303030303030304,0.11855396065922381,0.10579479000531632,0.10579479000531632,0.15482520045978682,0.01654348139592693,0.16666666666666666,2,0.0024706910956989597,0.9505882352941176,0.6872994252064623
bb914958af92,"['machine', 'low']","['sentience', 'semantic_distance']",baichuan2-13b-chat,626,113,75,47,5,0.6637168141592921,4.424778761061947,124.4,22.6,20.2,0,0,0,11,0,0,11,0.2089717412413986,0.015884770106787613,"[0.0025995771090189523, 0.012225702073838968, 0.010394137435489226, 0.00655012359522808]","[0.6637168141592921, 0.9821428571428571, 1.0, 1.0, 1.0]","[0.11504424778761062, 0.38392857142857145, 0.6126126126126126, 0.7818181818181819, 0.908256880733945]",3.8,5,3.82072696403766,10,11.2,15,78.46817322834646,8.624661417322837,0.22681159420289854,0.14608695652173914,0.0727536231884058,0.04536231884057971,0.11202898550724637,0.15347826086956523,0.11405797101449275,0.15191133373550006,0.01845178512504697,0.14285714285714285,19,0.007942385053393806,0.9291719342604299,0.5603320988761843
02fc27d076da,"['machine', 'low']","['sentience', 'semantic_distance']",jamba-1.5-mini,438,75,59,41,4,0.7866666666666666,4.706666666666667,108.75,18.75,17.0,0,0,0,3,3,0,6,0.2136786854848629,0.021396658090374127,"[0.009772693698024332, 0.014355114289930637, 0.007967179147606224]","[0.7866666666666666, 0.9864864864864865, 1.0, 1.0, 1.0]","[0.12, 0.40540540540540543, 0.684931506849315, 0.8888888888888888, 0.971830985915493]",2.25,3,2.9507159507159506,7,8.0,9,90.57529069767445,5.967093023255817,0.279265873015873,0.1607142857142857,0.13343253968253968,0.010416666666666666,0.08432539682539682,0.15228174603174602,0.13789682539682538,0.17883676290512085,0.009037896638118381,0.5,16,0.010698329045187064,0.9546306306306306,0.6142113574118204
bea553bd287a,"['machine', 'low']","['sentience', 'semantic_distance']",deepseek-llm-chat-67b,595,104,78,41,7,0.75,4.625,84.14285714285714,14.857142857142858,13.857142857142858,0,0,0,9,2,0,11,0.20758558039258165,0.017348563189458377,"[0.012252787748972566, 0.002238416671752952, 0.013694651921590167, 0.011804668676285518, 0.010334562687646792, 0.0017206018621271357]","[0.75, 0.9805825242718447, 1.0, 1.0, 1.0]","[0.125, 0.49514563106796117, 0.7843137254901961, 0.9306930693069307, 1.0]",1.8571428571428572,5,2.7133959600386537,9,8.0,12,79.15982758620692,6.334926108374386,0.22657208216214428,0.15001889070212052,0.06698374089678437,0.04660246585712424,0.1303180946038089,0.12814704274331604,0.0974048380880679,0.17161500028201512,0.021224106822680888,0.2,11,0.008674281594729188,0.9461165048543689,0.6670304851730176
1b549badf57a,"['machine', 'low']","['sentience', 'semantic_distance']",lfm-40b,425,79,54,36,5,0.6835443037974683,4.215189873417722,84.2,15.8,14.4,0,0,0,8,0,0,8,0.21577010769692678,0.015087963466520443,"[0.011076575233822772, 0.004296633175441211, 0.0023876832591162855, 0.012415035264660618]","[0.6835443037974683, 1.0, 1.0, 1.0, 1.0]","[0.13924050632911392, 0.5128205128205128, 0.8311688311688312, 0.9605263157894737, 1.0]",2.0,6,2.747361673414305,9,7.4,10,93.44378260869567,4.796869565217392,0.22382987382987382,0.14491249491249492,0.09029304029304029,0.0,0.08447293447293447,0.1931013431013431,0.10563695563695563,0.16306505565132415,0.004855052213990629,0.14285714285714285,19,0.007543981733260222,0.9367088607594937,0.6887512332215863
dbcd62d8fced,"['machine', 'low']","['sentience', 'semantic_distance']",grok-beta,727,136,89,48,5,0.6544117647058824,4.220588235294118,144.6,27.2,23.2,0,0,0,12,0,0,12,0.21014047334802913,0.016885299959303435,"[0.013970034721093788, 0.008448360131416505, 0.0059639743912271725, 0.005388230674869404]","[0.6544117647058824, 0.9703703703703703, 1.0, 1.0, 1.0]","[0.08823529411764706, 0.362962962962963, 0.6343283582089553, 0.8421052631578947, 0.9393939393939394]",3.0,4,3.174331544693047,9,11.0,15,81.34776923076923,9.663897435897436,0.2260446570972887,0.12595124174071542,0.07693324219640009,0.011428571428571429,0.1020915926179084,0.1560378218272955,0.14403280929596718,0.1455257460474968,0.01611432091178594,0.14285714285714285,19,0.008442649979651717,0.9249564270152505,0.5734051635682799
bd6d29e01c3f,"['machine', 'low']","['sentience', 'semantic_distance']",reka-edge,716,116,84,50,4,0.7241379310344828,5.051724137931035,178.25,29.0,25.5,0,0,0,6,3,0,9,0.21556656151401754,0.007180226528692231,"[0.003215677478074913, 0.005419398729617775, 0.002135263585345659]","[0.7241379310344828, 0.9826086956521739, 0.9912280701754386, 1.0, 1.0]","[0.10344827586206896, 0.40869565217391307, 0.6842105263157895, 0.8672566371681416, 0.9464285714285714]",4.5,8,3.3469426212256925,12,9.5,12,56.05787213740459,13.576393129770995,0.2503499670619236,0.1265822040278562,0.07988953980801806,0.008928571428571428,0.10162278844344061,0.13856784067381894,0.14050883446263882,0.1587234591799123,0.005262144579809114,0.14285714285714285,13,0.0035901132643461156,0.939594939372419,0.6020079325896969
fa387cd526df,"['machine', 'low']","['sentience', 'semantic_distance']",qwen-2.5-coder-32b-instruct,645,114,75,55,4,0.6578947368421053,4.5,160.5,28.5,24.0,0,0,0,4,0,0,4,0.2154273697021433,0.010579170010396302,"[0.0017519067539172317, 0.006400340080119582, 0.007716508181557641]","[0.6578947368421053, 0.9734513274336283, 0.9910714285714286, 1.0, 1.0]","[0.09649122807017543, 0.3274336283185841, 0.6517857142857143, 0.8738738738738738, 0.9454545454545454]",3.0,6,3.2633837362393328,10,9.25,13,80.02503731343286,10.419776119402986,0.2741680194805195,0.19726055194805195,0.07127435064935064,0.021363636363636362,0.04564935064935065,0.17518668831168832,0.12257305194805194,0.14531938625233515,0.005540528203557604,0.14285714285714285,5,0.005289585005198151,0.9244834985694325,0.5790077980005787
9a97e73a6519,"['machine', 'low']","['sentience', 'semantic_distance']",mpt-30b-chat,547,98,65,40,6,0.6632653061224489,4.459183673469388,90.33333333333333,16.333333333333332,15.0,0,0,0,12,0,0,12,0.2083970497816037,0.025128471567517265,"[0.02104634429727284, 0.019031306107838958, 0.0017046400478908097, 0.007365987414405473, 0.013672901051385078]","[0.6632653061224489, 0.9690721649484536, 1.0, 1.0, 1.0]","[0.12244897959183673, 0.44329896907216493, 0.7604166666666666, 0.9157894736842105, 0.9787234042553191]",3.3333333333333335,9,2.608429319587561,7,7.333333333333333,10,82.87912162162164,6.295270270270269,0.21604458343588778,0.1149348236304758,0.10285439198482677,0.0276426472078646,0.1387851279155627,0.13111502024545502,0.10955155955155955,0.153315646307809,0.019601168044636796,0.14285714285714285,5,0.012564235783758631,0.9264674942141805,0.6441354986540396
54839e5e250e,"['machine', 'low']","['sentience', 'semantic_distance']",dbrx-instruct,645,113,78,48,5,0.6902654867256637,4.548672566371682,128.2,22.6,20.4,0,0,0,7,0,0,7,0.21054373549442765,0.010776265414934316,"[0.013183537456724376, 0.0016808880700005524, 0.0019827280381713164, 0.004705377264972388]","[0.6902654867256637, 1.0, 1.0, 1.0, 1.0]","[0.11504424778761062, 0.4375, 0.7207207207207207, 0.9090909090909091, 0.9724770642201835]",3.6,6,3.0567480777928537,8,9.4,11,81.33900000000001,8.472666666666665,0.23294496691048414,0.16516718913270637,0.062176941832114245,0.03189655172413793,0.06831591779867642,0.14117206548241032,0.09700278648554511,0.15173070185950824,0.0153077966189889,0.125,3,0.005388132707467158,0.9380530973451328,0.6309665883638848
f1ce5af13254,"['machine', 'low']","['sentience', 'semantic_distance']",olmo-2-13b,548,99,61,43,4,0.6161616161616161,4.434343434343434,136.25,24.75,21.0,0,0,0,1,0,0,1,0.21042210444527476,0.008046181863017735,"[0.0012527107219873768, 0.006702323032147961, 0.004114239040391265]","[0.6161616161616161, 0.9387755102040817, 0.979381443298969, 1.0, 1.0]","[0.09090909090909091, 0.2857142857142857, 0.5051546391752577, 0.7083333333333334, 0.8631578947368421]",1.75,3,3.754764907556533,10,10.0,12,73.42035714285717,9.974642857142857,0.2936818616166442,0.1403813577726621,0.06893649828432437,0.02097902097902098,0.02048494983277592,0.2115601789514833,0.17902477956825782,0.14865638368896075,0.015551058717294675,0.07692307692307693,1,0.0040230909315088674,0.9068637139329334,0.49065384877376195
0f6dbca2b651,"['machine', 'low']","['sentience', 'semantic_distance']",reka-flash,373,67,50,35,3,0.746268656716418,4.477611940298507,123.66666666666667,22.333333333333332,19.666666666666668,0,0,0,3,0,0,3,0.21230230221227436,0.008996567830405283,"[0.0037723161997177124, 0.005224251630687571]","[0.746268656716418, 0.9696969696969697, 1.0, 1.0, 1.0]","[0.14925373134328357, 0.42424242424242425, 0.7384615384615385, 0.875, 0.9365079365079365]",3.0,4,3.555422168867547,10,10.666666666666666,12,83.32400000000003,7.8480000000000025,0.3151154401154401,0.13275613275613274,0.056818181818181816,0.015151515151515152,0.056818181818181816,0.16774891774891776,0.18163780663780663,0.16250691562891006,0.011790663183295469,0.14285714285714285,7,0.004498283915202642,0.9431931252826775,0.6246931261110366
712f4f297b23,"['machine', 'low']","['sentience', 'semantic_distance']",baichuan2-7b-chat,318,57,48,29,4,0.8421052631578947,4.421052631578948,78.75,14.25,13.75,0,0,0,4,0,0,4,0.20532914570399693,0.02655345702928208,"[0.015662155548731488, 0.012313415606816591, 0.01185461438837504]","[0.8421052631578947, 0.9821428571428571, 1.0, 1.0, 1.0]","[0.22807017543859648, 0.5535714285714286, 0.8, 0.9074074074074074, 0.9433962264150944]",1.75,3,2.491293103448276,7,6.75,7,93.78294117647062,4.4017647058823535,0.19045209176788125,0.13883265856950067,0.1465080971659919,0.053221997300944665,0.09168353576248313,0.13723009446693657,0.085610661268556,0.17339650062578066,0.025736976199850325,0.5,8,0.01327672851464104,0.9648496240601504,0.6864890475665054
1866bc9f1d4a,"['machine', 'low']","['sentience', 'semantic_distance']",reka-core,618,101,76,51,4,0.7524752475247525,4.97029702970297,153.75,25.25,23.0,0,0,0,3,0,0,3,0.2143841375089159,0.007968198539864302,"[0.003494090504116476, 0.0015224273441827862, 0.0069357799614971904]","[0.7524752475247525, 0.96, 0.98989898989899, 1.0, 1.0]","[0.1188118811881188, 0.38, 0.6464646464646465, 0.8469387755102041, 0.9381443298969072]",4.75,7,3.4583113804004215,11,10.75,13,70.1308653846154,10.74399572649573,0.29376872761335027,0.11069050672996578,0.11617640014689368,0.021778584392014518,0.05335473758721812,0.15166905280189047,0.10060354141496931,0.14957381838134357,0.007626992590012371,0.14285714285714285,13,0.003984099269932151,0.9404748474847485,0.5860719266119754
088ef61f5efa,"['machine', 'low']","['sentience', 'semantic_distance']",solar-10.7b-instruct-v1.0,813,136,94,60,6,0.6911764705882353,4.867647058823529,134.66666666666666,22.666666666666668,20.333333333333332,0,0,0,2,1,0,3,0.21401060745540984,0.0047521087608322745,"[0.0057744198375278, 0.0018005930715137286, 0.0034564695876054263, 0.00011193756804322996, 0.0007368518373905009]","[0.6911764705882353, 0.9185185185185185, 0.9776119402985075, 1.0, 1.0]","[0.08823529411764706, 0.3037037037037037, 0.6044776119402985, 0.8796992481203008, 0.9621212121212122]",2.8333333333333335,6,3.025905613328184,8,8.333333333333334,11,77.24693396226417,9.068270440251574,0.33110960859439564,0.12454763514601243,0.09177264775642058,0.009259259259259259,0.0351715015508119,0.16733179861983108,0.13604188801957565,0.15916206634470395,0.008374052697024514,0.14285714285714285,13,0.0023760543804161372,0.9174613858810523,0.5676474140006325
317c89e04465,"['machine', 'low']","['sentience', 'semantic_distance']",stablelm-zephyr-3b,435,79,62,33,4,0.7848101265822784,4.430379746835443,108.0,19.75,18.5,0,0,0,8,0,0,8,0.20568131226481814,0.012950572060414814,"[0.010669597020052879, 0.0008034027285045986, 0.007952858342064745]","[0.7848101265822784, 0.9743589743589743, 0.987012987012987, 1.0, 1.0]","[0.1518987341772152, 0.47435897435897434, 0.8181818181818182, 0.9605263157894737, 0.9866666666666667]",2.5,3,2.7713663741000634,8,7.75,11,92.21409090909091,5.862727272727273,0.22176773455377574,0.1918039664378337,0.03083333333333333,0.08573035850495804,0.11888825324180015,0.12059115179252479,0.10746948893974065,0.16075104155710765,0.025032643078207906,0.14285714285714285,5,0.006475286030207407,0.949236417590848,0.6783265018348297
