result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_theme_cluster
91cadc4b0206,"['machine', 'gloom-payment-exist']","['sentience', 'id']",347,60,42,29,3,0.7,4.65,115.0,20.0,17.666666666666668,0,0,0,2,0,0,2,0.2088721128813739,0.015595570945332204,"[0.00469513005680508, 0.010900440888527124]","[0.7, 1.0, 1.0, 1.0, 1.0]","[0.18333333333333332, 0.4915254237288136, 0.7586206896551724, 0.8771929824561403, 0.9821428571428571]",2.3333333333333335,4,3.0034502587694076,7,8.666666666666666,10,71.91608695652175,8.942318840579713,0.3341750841750842,0.09882154882154882,0.05033670033670034,0.03333333333333333,0.05218855218855219,0.20134680134680136,0.11582491582491582,0.135564800825986,0.014000845707915155,0.1,1
b2f6970652fb,"['machine', 'gloom-payment-exist']","['sentience', 'id']",472,81,58,37,3,0.7160493827160493,4.691358024691358,156.66666666666666,27.0,23.333333333333332,0,0,0,5,0,0,5,0.21377380152006406,0.009391393057711694,"[0.0056080581563891785, 0.003783334901322516]","[0.7160493827160493, 1.0, 1.0, 1.0, 1.0]","[0.13580246913580246, 0.4625, 0.810126582278481, 0.9615384615384616, 1.0]",4.0,6,3.354108309990663,9,9.0,11,68.8316666666667,11.44276595744681,0.29047619047619044,0.1253968253968254,0.09206349206349206,0.053968253968253964,0.0761904761904762,0.1365079365079365,0.10476190476190476,0.12216654365712946,0.004197468430534812,0.1111111111111111,2
a434c0ef8e18,"['machine', 'gloom-payment-exist']","['sentience', 'id']",732,125,87,53,5,0.696,4.768,145.6,25.0,22.2,0,0,0,10,2,0,12,0.21286476328860865,0.016488796534079378,"[0.007281074895487211, 0.010132482196345466, 0.01043460150778075, 0.00512943446854533]","[0.696, 0.967741935483871, 1.0, 1.0, 1.0]","[0.096, 0.41935483870967744, 0.7235772357723578, 0.9098360655737705, 0.9669421487603306]",4.0,6,3.066105487156103,8,10.2,12,67.8601304347826,10.650811594202903,0.21784707646176912,0.1342488755622189,0.06707046476761619,0.046488755622188904,0.1314662668665667,0.11396701649175413,0.12446176911544228,0.14026979099620474,0.006015544893445635,0.16666666666666666,0
697b276aac07,"['machine', 'gloom-payment-exist']","['sentience', 'id']",639,108,80,52,5,0.7407407407407407,4.768518518518518,127.0,21.6,19.6,0,0,0,1,0,0,1,0.21159039965941714,0.012166628486666331,"[0.011291055632876107, 0.003604280251961245, 0.0013447761535644587, 0.008093144934930852]","[0.7407407407407407, 0.9906542056074766, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.42990654205607476, 0.6981132075471698, 0.8857142857142857, 0.9807692307692307]",2.2,5,3.13126688356502,8,8.6,11,76.422875,8.959625000000003,0.2792766373411535,0.11662756598240469,0.1210850439882698,0.022903225806451613,0.00909090909090909,0.20749755620723362,0.11247311827956989,0.1278209686279297,0.008564272151828645,0.1,1
d800343889b4,"['machine', 'gloom-payment-exist']","['sentience', 'id']",716,123,89,50,5,0.7235772357723578,4.634146341463414,142.4,24.6,23.2,0,0,0,8,1,0,9,0.21115793685523832,0.02024477404704675,"[0.004794959691695855, 0.005929183173965624, 0.01003068545435229, 0.01973471977407973]","[0.7235772357723578, 0.9918032786885246, 1.0, 1.0, 1.0]","[0.10569105691056911, 0.48360655737704916, 0.8512396694214877, 0.9583333333333334, 0.9831932773109243]",4.6,8,3.6781687792056306,12,11.6,15,81.2000805369128,9.336697986577182,0.21238095238095236,0.16523809523809524,0.06357142857142857,0.05904761904761905,0.10761904761904761,0.11619047619047619,0.09166666666666666,0.11621794375506314,0.009429197760186303,0.1,1
bcdea3a59c1a,"['machine', 'gloom-payment-exist']","['sentience', 'id']",508,89,69,36,5,0.7752808988764045,4.573033707865169,101.4,17.8,17.2,0,0,0,4,4,0,8,0.205830870261268,0.015085573053635212,"[0.008426939748754386, 0.004018150009806182, 0.005732473305293501, 0.011993583043416356]","[0.7752808988764045, 0.9772727272727273, 0.9885057471264368, 1.0, 1.0]","[0.14606741573033707, 0.625, 0.9425287356321839, 1.0, 1.0]",3.2,8,2.8084698097601324,7,8.0,12,89.54341509433964,6.036490566037738,0.16118656857196756,0.17790982833427654,0.07463686096962836,0.03888888888888889,0.11877004338803998,0.11670439539709489,0.1015185813997359,0.13391296538439665,0.02008333094812692,0.125,9
19c5ca828587,"['machine', 'gloom-payment-exist']","['sentience', 'id']",874,146,93,65,5,0.636986301369863,4.808219178082192,174.0,29.2,24.2,0,0,0,1,4,0,5,0.21541233953948205,0.007608439791598198,"[0.008227171916911497, 0.0015571787466410747, 0.004320122136010074, 0.0011124067836337515]","[0.636986301369863, 0.9586206896551724, 1.0, 1.0, 1.0]","[0.0821917808219178, 0.3103448275862069, 0.5625, 0.7902097902097902, 0.9154929577464789]",4.0,7,3.477362666969,10,12.2,15,63.154150289017366,13.04619653179191,0.2504771698889346,0.1577930892636775,0.08199780611545318,0.03099890305772659,0.05173796791443851,0.17423693953105718,0.13235568353215413,0.12178478132594715,0.0009203923916988321,0.16666666666666666,0
37a6ac763716,"['machine', 'gloom-payment-exist']","['sentience', 'id']",591,94,68,47,5,0.723404255319149,5.117021276595745,117.4,18.8,17.4,0,0,0,1,3,0,4,0.2125960179328036,0.007976198160684067,"[0.0001456027939205906, 0.010957621960412917, 0.002998388861561868, 0.0018507827054727588]","[0.723404255319149, 0.989247311827957, 1.0, 1.0, 1.0]","[0.13829787234042554, 0.4838709677419355, 0.7717391304347826, 0.9340659340659341, 0.9888888888888889]",2.6,4,2.794919254658385,6,7.6,10,70.84644247787612,8.992141592920358,0.27174579806158755,0.1405512616038932,0.09840510366826156,0.057416267942583726,0.05524475524475525,0.14451805504437082,0.08872939925571505,0.1291501294482838,0.006553035605055713,0.14285714285714285,4
9ee10f097992,"['machine', 'gloom-payment-exist']","['sentience', 'id']",396,65,44,25,5,0.676923076923077,4.923076923076923,78.4,13.0,11.4,0,0,0,0,11,0,11,0.20509892483552297,0.010903934070042212,"[0.004757112264633184, 0.005762327994619093, 0.005767771885508588, 0.005520655995323559]","[0.676923076923077, 0.953125, 0.9841269841269841, 1.0, 1.0]","[0.16923076923076924, 0.59375, 0.8571428571428571, 0.9838709677419355, 1.0]",1.8,3,2.7581335090030743,10,7.4,11,89.02477922077922,4.667948051948056,0.16983660130718953,0.16279411764705884,0.105,0.0125,0.18779411764705883,0.0930718954248366,0.09741830065359477,0.14282194050875577,0.02154722179961699,0.125,9
f7b4a52e06e9,"['machine', 'gloom-payment-exist']","['sentience', 'id']",737,127,83,58,6,0.6535433070866141,4.653543307086614,122.0,21.166666666666668,18.333333333333332,0,0,0,5,0,0,5,0.2121490574719613,0.009572114067891869,"[0.0004431359278850022, 0.0012266645828882816, 0.0031743644764928858, 0.01065843460535762, 0.008427685577105881]","[0.6535433070866141, 0.9841269841269841, 1.0, 1.0, 1.0]","[0.10236220472440945, 0.3968253968253968, 0.648, 0.8387096774193549, 0.943089430894309]",2.8333333333333335,8,3.43059352596717,11,9.166666666666666,13,78.33481981981984,8.461081081081083,0.2828413781780655,0.13083670070899173,0.07499720781454527,0.03776444788441692,0.05107468425966878,0.17110786100724182,0.14239729783460434,0.12219479300759055,0.007446956526740323,0.125,9
13f2217b9d4c,"['machine', 'gloom-payment-exist']","['sentience', 'id']",610,106,72,47,5,0.6792452830188679,4.632075471698113,121.2,21.2,17.8,0,0,0,1,0,0,1,0.21174071046845103,0.009764046590903006,"[0.00586598714192707, 0.0020935557105324354, 0.008135453625754269, 0.0034330967035922366]","[0.6792452830188679, 0.9809523809523809, 1.0, 1.0, 1.0]","[0.10377358490566038, 0.38095238095238093, 0.6442307692307693, 0.8252427184466019, 0.9117647058823529]",2.6,4,3.2779577349334383,8,9.6,11,76.66572131147542,8.627639344262295,0.27353289984868934,0.10486881539513118,0.07583878110193899,0.03885354411670201,0.03885354411670201,0.2175000438158333,0.13272224851172218,0.12876249226656827,0.00826365053376088,0.1111111111111111,2
07efa2d45a68,"['machine', 'gloom-payment-exist']","['sentience', 'id']",421,71,54,37,3,0.7605633802816901,4.830985915492958,139.66666666666666,23.666666666666668,20.333333333333332,0,0,0,2,0,0,2,0.21198621096911732,0.027438628576296448,"[0.009812449589197997, 0.01762617898709845]","[0.7605633802816901, 0.9857142857142858, 1.0, 1.0, 1.0]","[0.1267605633802817, 0.34285714285714286, 0.5797101449275363, 0.7941176470588235, 0.9402985074626866]",2.6666666666666665,5,3.8191919191919195,10,8.333333333333334,11,71.94717299578062,9.766075949367089,0.2676092023918111,0.11290159116246072,0.1715313671835411,0.0,0.025641025641025644,0.19717239282456675,0.18202087767305158,0.14341023726896807,0.0077726495324282885,0.1,1
7db85a993534,"['machine', 'gloom-payment-exist']","['sentience', 'id']",619,118,70,44,7,0.5932203389830508,4.076271186440678,87.57142857142857,16.857142857142858,14.714285714285714,0,0,1,3,0,0,3,0.21177494299084137,0.14472085885221414,"[0.0035187408455416846, 0.0031752768490049543, 0.00041145346467458266, 0.2108943405605498, 0.21397935208820162, 0.0021834127486698163]","[0.5932203389830508, 0.905982905982906, 1.0, 1.0, 1.0]","[0.09322033898305085, 0.4017094017094017, 0.646551724137931, 0.8347826086956521, 0.9298245614035088]",2.2857142857142856,6,2.6948742708272935,7,7.0,11,96.76713286713289,4.837282717282719,0.25933169190288974,0.1452897156366187,0.05437232101078417,0.06243127581800351,0.0624581640436495,0.18519652504230316,0.08806052065094812,0.14779232198541814,0.008195185488980183,0.14285714285714285,4
6b1095208818,"['machine', 'gloom-payment-exist']","['sentience', 'id']",786,130,93,58,5,0.7153846153846154,4.884615384615385,156.4,26.0,23.4,2,0,0,6,2,2,8,0.2152654194716461,0.005620261124634748,"[0.00010253338500706977, 0.0027485635072465875, 0.0012752466258548478, 0.007114178731160992]","[0.7153846153846154, 0.9767441860465116, 0.9921875, 1.0, 1.0]","[0.1, 0.3488372093023256, 0.640625, 0.84251968503937, 0.9444444444444444]",3.8,7,3.2100748226272966,8,10.0,11,65.74070588235296,11.691712418300657,0.24311942959001784,0.16759867583396995,0.09804176215940921,0.017825311942959002,0.07306340718105424,0.12847466259230966,0.14242678889737714,0.14337983890013262,0.00121423252737074,0.16666666666666666,0
8ab26f1a6c89,"['machine', 'gloom-payment-exist']","['sentience', 'id']",600,98,80,55,4,0.8163265306122449,4.938775510204081,149.25,24.5,23.5,0,0,0,7,0,0,7,0.21447186670720778,0.008622403328235329,"[0.006129405715248781, 0.005018473445595084, 0.0017857258315091273]","[0.8163265306122449, 1.0, 1.0, 1.0, 1.0]","[0.1326530612244898, 0.4742268041237113, 0.8333333333333334, 0.9789473684210527, 1.0]",4.0,6,3.207508193893393,9,9.75,11,74.97656512605045,10.192331932773111,0.2341451792714065,0.19316778748756308,0.06973364021049855,0.016129032258064516,0.09449209431677874,0.07875564905719183,0.12205559751141798,0.14702803763476285,0.002801338056247382,0.25,7
53cb0e043e78,"['machine', 'gloom-payment-exist']","['sentience', 'id']",389,67,48,30,3,0.7164179104477612,4.6716417910447765,129.0,22.333333333333332,20.333333333333332,0,0,0,2,1,0,3,0.21043576289867533,0.00876578054896257,"[0.0011367731323145835, 0.007629007416647987]","[0.7164179104477612, 0.9242424242424242, 0.9692307692307692, 1.0, 1.0]","[0.14925373134328357, 0.5, 0.7692307692307693, 0.953125, 1.0]",3.0,5,3.1897727272727274,8,9.333333333333334,11,75.30800865800866,9.131688311688315,0.26988248610140153,0.16711608242617929,0.08299211025666633,0.06940976730250674,0.05186590765338393,0.15240187755917306,0.11731415826092746,0.125856614112854,0.01087354567331228,0.1,1
bef8848a964a,"['machine', 'gloom-payment-exist']","['sentience', 'id']",622,108,78,49,5,0.7222222222222222,4.611111111111111,123.6,21.6,19.8,0,0,0,8,0,0,8,0.21176954161147682,0.008785121148322528,"[0.003015143461901737, 0.004573786138284075, 0.0023965941535102064, 0.007584718542949037]","[0.7222222222222222, 0.9626168224299065, 1.0, 1.0, 1.0]","[0.12037037037037036, 0.4766355140186916, 0.7924528301886793, 0.9333333333333333, 0.9807692307692307]",3.2,6,2.8892818934371602,8,9.6,13,78.58640000000001,8.5088,0.19574569221628046,0.14322638146167557,0.13009506833036244,0.02212121212121212,0.08641117052881758,0.11963755199049317,0.12064765300059418,0.13033807494423605,0.008205988247709295,0.1,1
94907563adc6,"['machine', 'gloom-payment-exist']","['sentience', 'id']",843,122,94,66,5,0.7704918032786885,5.80327868852459,167.8,24.4,23.0,0,0,0,3,0,0,3,0.21548047979950627,0.009260074534522086,"[0.010550239768032016, 0.005627290153757486, 0.0018126210529646192, 0.0005299980942900517]","[0.7704918032786885, 1.0, 1.0, 1.0, 1.0]","[0.09836065573770492, 0.4049586776859504, 0.6916666666666667, 0.8823529411764706, 0.9491525423728814]",4.0,7,3.821288209938266,10,10.8,13,39.46487591240876,14.561693430656934,0.270791788856305,0.13744281524926685,0.11290322580645161,0.015542521994134898,0.06308504398826979,0.11298533724340176,0.13271554252199413,0.16033040610226718,0.0007841118716503948,0.25,7
de4cc65d379f,"['machine', 'gloom-payment-exist']","['sentience', 'id']",692,121,86,50,5,0.7107438016528925,4.6115702479338845,137.6,24.2,21.6,0,0,0,1,5,0,6,0.2153199468826761,0.010909733085921303,"[0.0047296274792064386, 0.00465863473487621, 0.005645612875620515, 0.006785591082139442]","[0.7107438016528925, 0.975, 0.9915966386554622, 1.0, 1.0]","[0.09917355371900827, 0.4166666666666667, 0.7058823529411765, 0.8898305084745762, 0.9658119658119658]",3.4,5,3.9083563717521703,12,10.4,16,77.1334890510949,9.307678832116789,0.2248003848003848,0.1361087061087061,0.07703463203463204,0.02976190476190476,0.08061568061568061,0.14187590187590188,0.12953102453102452,0.11128494522788308,0.0011051777053107115,0.1,1
edbc45141447,"['machine', 'gloom-payment-exist']","['sentience', 'id']",412,68,53,37,3,0.7794117647058824,4.911764705882353,137.0,22.666666666666668,20.0,0,0,0,1,0,0,1,0.213502128024001,0.006980993046666856,"[0.006625867370284061, 0.0003551256763827948]","[0.7794117647058824, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.17647058823529413, 0.4925373134328358, 0.8181818181818182, 0.9692307692307692, 1.0]",2.3333333333333335,3,3.1421977774561363,9,9.0,12,71.90333333333336,9.855,0.25,0.17676767676767677,0.13257575757575757,0.015151515151515152,0.02904040404040404,0.1616161616161616,0.11742424242424242,0.1485066132111983,0.004740815422660916,0.3333333333333333,3
b017f5c510df,"['machine', 'gloom-payment-exist']","['sentience', 'id']",813,135,97,69,5,0.7185185185185186,4.881481481481481,161.8,27.0,24.6,0,0,0,2,2,0,4,0.21065984309380215,0.00954372967061387,"[0.0008657854555290667, 0.0030538412911885193, 0.005653201334501118, 0.009514631260009038]","[0.7185185185185186, 0.9701492537313433, 0.9924812030075187, 1.0, 1.0]","[0.0962962962962963, 0.3208955223880597, 0.5639097744360902, 0.75, 0.8625954198473282]",3.6,5,3.846947092223151,12,12.0,19,67.30032258064517,11.573548387096775,0.2460295566502463,0.148871921182266,0.11408620689655172,0.02589285714285714,0.0542179802955665,0.15450656814449917,0.1548756157635468,0.11558571186932651,0.010425385283058641,0.125,9
2cf519f6ff39,"['machine', 'gloom-payment-exist']","['sentience', 'id']",594,114,69,38,5,0.6052631578947368,4.087719298245614,118.0,22.8,19.8,0,0,0,1,4,0,5,0.20888659548793376,0.010110142766827257,"[0.00031782256232365524, 0.010387029190256136, 0.0016308036717501417, 0.00788463010932458]","[0.6052631578947368, 0.9469026548672567, 1.0, 1.0, 1.0]","[0.09649122807017543, 0.3893805309734513, 0.6696428571428571, 0.8468468468468469, 0.9363636363636364]",3.4,8,3.138902939166097,8,9.8,11,84.7819230769231,7.893076923076922,0.2415273132664437,0.13358416945373466,0.07266815310293571,0.060553697510219245,0.0788647342995169,0.16950018580453363,0.11264399851356373,0.13913317702033304,0.013971880494795419,0.14285714285714285,4
960f3c092b72,"['machine', 'gloom-payment-exist']","['sentience', 'id']",393,72,47,31,3,0.6527777777777778,4.319444444444445,130.33333333333334,24.0,21.0,0,0,0,2,0,0,2,0.20871829871208436,0.003974325187278499,"[0.00227537359854188, 0.0016989515887366191]","[0.6527777777777778, 0.9295774647887324, 0.9857142857142858, 1.0, 1.0]","[0.1388888888888889, 0.4647887323943662, 0.6857142857142857, 0.855072463768116, 0.9558823529411765]",4.333333333333333,7,3.200046685340803,9,9.666666666666666,12,78.86417670682731,9.132530120481928,0.27835110652448114,0.15568742116729734,0.10317050796926958,0.0,0.046410962045636966,0.1855291824332072,0.119625042999656,0.13523570515892722,0.014308474046494213,0.1,1
939eb9ccc08b,"['machine', 'gloom-payment-exist']","['sentience', 'id']",813,137,93,68,5,0.6788321167883211,4.8321167883211675,161.8,27.4,23.4,0,0,0,1,0,0,1,0.21047909404752127,0.011614465331955051,"[0.009037956699128546, 0.0072552800762887, 0.004632919783296163, 0.002302774105196692]","[0.6788321167883211, 0.9705882352941176, 1.0, 1.0, 1.0]","[0.0948905109489051, 0.39705882352941174, 0.7111111111111111, 0.9029850746268657, 0.9774436090225563]",4.2,6,3.53011100953376,10,12.2,14,64.49903184713376,12.063643312101913,0.2209548945677978,0.16707191732998183,0.10525233905879067,0.03320346320346321,0.012121212121212121,0.17043988269794721,0.11885993576316158,0.12742795944213867,0.010786883375620393,0.16666666666666666,0
527ab4bb5f26,"['machine', 'gloom-payment-exist']","['sentience', 'id']",719,125,74,48,5,0.592,4.6,143.0,25.0,20.8,0,0,0,3,0,0,3,0.21217089886149615,0.006833384258062472,"[0.0016349396320304577, 0.007840831412209426, 4.669451954375514e-06, 0.004186328019930685]","[0.592, 0.9274193548387096, 1.0, 1.0, 1.0]","[0.104, 0.3467741935483871, 0.6016260162601627, 0.8524590163934426, 0.9586776859504132]",4.0,8,4.052923877607739,12,11.6,13,77.53124657534246,9.6993698630137,0.2805571621361095,0.11781569307885097,0.07292076344707923,0.005128205128205128,0.05468864468864469,0.19712357817620976,0.1378658183921342,0.12034338387576017,0.007403273747670636,0.125,9
a39d8dfbdee1,"['machine', 'gloom-payment-exist']","['sentience', 'id']",270,52,43,20,3,0.8269230769230769,4.076923076923077,89.33333333333333,17.333333333333332,15.0,0,0,0,3,1,0,4,0.20980440378189086,0.02073012505258831,"[0.00571231544017789, 0.015017809612410421]","[0.8269230769230769, 1.0, 1.0, 1.0, 1.0]","[0.23076923076923078, 0.6274509803921569, 0.8, 0.8979591836734694, 0.9583333333333334]",3.3333333333333335,7,3.040602714515758,10,8.0,13,89.36824858757063,5.680000000000003,0.2012820512820513,0.12350427350427351,0.07222222222222222,0.03611111111111111,0.09081196581196582,0.1873931623931624,0.12350427350427351,0.146998469396071,0.012136263906881217,0.125,9
f4bb4886cad1,"['machine', 'gloom-payment-exist']","['sentience', 'id']",784,143,98,55,4,0.6853146853146853,4.384615384615385,195.25,35.75,32.5,0,0,0,7,3,0,10,0.20803085918779726,0.010896130173119023,"[0.006645292160557759, 0.004109281529236869, 0.005589621569883907]","[0.6853146853146853, 0.9577464788732394, 1.0, 1.0, 1.0]","[0.09090909090909091, 0.3873239436619718, 0.6950354609929078, 0.8928571428571429, 0.9640287769784173]",4.5,6,3.871223124667776,11,13.0,15,69.29553571428575,13.593214285714286,0.21581989669714727,0.12436306923014537,0.09853086160053527,0.03520448313091787,0.09605441901015795,0.11960485898501652,0.12480184024046552,0.12425268454985185,0.01568335309506841,0.1111111111111111,2
f1a789e37efd,"['machine', 'gloom-payment-exist']","['sentience', 'id']",505,92,69,42,4,0.75,4.380434782608695,125.5,23.0,20.75,0,0,0,5,0,0,5,0.21064421953363008,0.012581951379484885,"[0.0035450627515604127, 0.007737556951386587, 0.00759030736628033]","[0.75, 0.978021978021978, 1.0, 1.0, 1.0]","[0.11956521739130435, 0.4175824175824176, 0.7, 0.8764044943820225, 0.9545454545454546]",2.25,3,3.452623551152963,8,12.25,18,81.76957547169812,8.437452830188683,0.2423611111111111,0.11319444444444444,0.08958333333333333,0.06527777777777777,0.07361111111111111,0.16319444444444445,0.11527777777777777,0.1406641038981351,0.010456632403402777,0.14285714285714285,4
7c8b7c60c02a,"['machine', 'gloom-payment-exist']","['sentience', 'id']",410,76,54,35,5,0.7105263157894737,4.2631578947368425,81.2,15.2,14.2,0,0,0,1,2,0,3,0.21263251655242021,0.016271915345911006,"[0.0025353079277371515, 0.01330307291613686, 0.010417262713114439, 0.006288187134833562]","[0.7105263157894737, 0.9733333333333334, 1.0, 1.0, 1.0]","[0.15789473684210525, 0.4666666666666667, 0.7567567567567568, 0.9452054794520548, 1.0]",1.4,2,2.686939655172414,6,7.2,8,87.0279340659341,5.642065934065936,0.26824077882901415,0.13242698477992595,0.13889757301522007,0.0,0.06714932126696833,0.17781160016454134,0.09837789661319073,0.15394944927909157,0.006480038365822505,0.25,7
7a04bf54a61c,"['machine', 'gloom-payment-exist']","['sentience', 'id']",528,89,73,45,5,0.8202247191011236,4.797752808988764,105.2,17.8,17.0,0,1,0,3,1,1,4,0.21099636500531976,0.012727934513429212,"[0.002245907590846835, 0.0016203755080097804, 0.0010479272013962926, 0.020541658726605516]","[0.8202247191011236, 1.0, 1.0, 1.0, 1.0]","[0.12359550561797752, 0.3977272727272727, 0.6781609195402298, 0.8837209302325582, 0.9647058823529412]",1.6,4,3.3557971014492756,9,8.2,10,83.22684615384618,6.8181538461538445,0.25342264752791066,0.1373397129186603,0.12948006379585328,0.010526315789473684,0.08141626794258373,0.16380223285486442,0.1633811802232855,0.13117159605026246,0.009752341460023406,0.1111111111111111,2
f8f0c41b2083,"['machine', 'gloom-payment-exist']","['sentience', 'id']",655,118,75,47,7,0.635593220338983,4.406779661016949,92.71428571428571,16.857142857142858,15.571428571428571,0,0,0,12,0,0,12,0.21043004165855853,0.008828802383135232,"[0.015791422412509026, 0.0015025536219278879, 0.0031857560078303038, 0.0012865481051531624, 0.0004994305697354484, 0.004220696432249871]","[0.635593220338983, 0.9316239316239316, 0.9827586206896551, 0.991304347826087, 1.0]","[0.1016949152542373, 0.358974358974359, 0.6637931034482759, 0.8782608695652174, 0.956140350877193]",2.857142857142857,5,2.7288286980827445,11,7.857142857142857,15,93.18411764705884,5.088613445378154,0.19223962312197607,0.14862066038536625,0.13618113912231558,0.0,0.1092649180884475,0.13852389440624735,0.10724471606824548,0.15282689116217874,0.010884988153545883,0.125,9
d9ef5779e3c0,"['machine', 'gloom-payment-exist']","['sentience', 'id']",302,53,44,27,4,0.8301886792452831,4.528301886792453,74.75,13.25,12.75,0,0,0,4,0,0,4,0.20574011541160084,0.01729420732568811,"[0.009656563070085333, 0.002357610066731769, 0.013927137851715066]","[0.8301886792452831, 0.9807692307692307, 1.0, 1.0, 1.0]","[0.24528301886792453, 0.5961538461538461, 0.8431372549019608, 0.96, 1.0]",1.5,3,2.2918813387423933,7,6.0,7,99.385625,3.3718749999999993,0.18003542510121456,0.159665991902834,0.1152580971659919,0.06363866396761134,0.1021002024291498,0.14764676113360325,0.06477732793522267,0.16762903820384634,0.020264840647461257,0.3333333333333333,5
95e96b0cc57c,"['machine', 'gloom-payment-exist']","['sentience', 'id']",764,145,79,52,5,0.5448275862068965,4.137931034482759,152.0,29.0,23.4,0,0,0,6,0,0,6,0.21033895573105388,0.014542916561766872,"[0.010094180537594699, 0.007405344645182305, 0.006199096701811818, 0.005387211238944922]","[0.5448275862068965, 0.8611111111111112, 0.972027972027972, 0.9929577464788732, 1.0]","[0.08275862068965517, 0.3055555555555556, 0.5454545454545454, 0.7676056338028169, 0.900709219858156]",4.4,9,3.3799158017316584,10,12.0,16,76.81531325301206,10.792939759036148,0.26582417582417583,0.112003663003663,0.07207692307692308,0.028238095238095236,0.04609523809523809,0.2182967032967033,0.1270805860805861,0.1279387961734425,0.011067160008555177,0.1111111111111111,2
bcf98bc1b519,"['machine', 'gloom-payment-exist']","['sentience', 'id']",348,64,51,30,3,0.796875,4.34375,115.33333333333333,21.333333333333332,19.666666666666668,4,0,0,4,0,4,4,0.20982439367250463,0.009328349521665863,"[0.006375505346240429, 0.002952844175425434]","[0.796875, 0.9841269841269841, 1.0, 1.0, 1.0]","[0.1875, 0.49206349206349204, 0.7903225806451613, 0.9180327868852459, 0.9666666666666667]",3.0,4,3.2037037037037037,9,9.666666666666666,11,74.38234741784038,8.763943661971833,0.26666666666666666,0.15555555555555556,0.07777777777777778,0.027777777777777776,0.12777777777777777,0.1111111111111111,0.125,0.15692183429544623,0.012096284125653667,0.14285714285714285,4
d646db4ef028,"['machine', 'gloom-payment-exist']","['sentience', 'id']",743,129,79,47,5,0.6124031007751938,4.682170542635659,147.8,25.8,21.8,0,0,0,4,1,0,5,0.2129967859450807,0.007426863186287158,"[0.008475574218865606, 0.0003688766842796509, 0.0002480940643327101, 0.0057611814050963495]","[0.6124031007751938, 0.921875, 0.984251968503937, 1.0, 1.0]","[0.09302325581395349, 0.421875, 0.7165354330708661, 0.8809523809523809, 0.944]",2.6,4,3.3889731386625797,11,10.8,16,66.56550000000001,11.129500000000004,0.214247491638796,0.1440765514678558,0.048610182088442956,0.03814009661835749,0.048972500929022666,0.16157748049052398,0.11657933853586028,0.1417881640520963,0.005751499580501529,0.16666666666666666,0
bfad6d6cf195,"['machine', 'gloom-payment-exist']","['sentience', 'id']",550,97,65,42,3,0.6701030927835051,4.494845360824742,182.66666666666666,32.333333333333336,28.333333333333332,0,0,0,5,0,0,5,0.2127161829036841,0.005425144960750861,"[0.0006316981036147695, 0.004793446857136091]","[0.6701030927835051, 0.90625, 0.9894736842105263, 1.0, 1.0]","[0.1134020618556701, 0.4166666666666667, 0.7263157894736842, 0.9042553191489362, 0.956989247311828]",4.666666666666667,7,3.009018759018759,6,11.666666666666666,16,67.87797101449277,13.314782608695655,0.22474160206718347,0.15645994832041343,0.13320413436692508,0.04386304909560723,0.06770025839793281,0.16479328165374676,0.07325581395348837,0.13944728807969528,0.0063127056632947265,0.1111111111111111,2
745a1d6dd8f9,"['machine', 'gloom-payment-exist']","['sentience', 'id']",424,69,56,40,3,0.8115942028985508,5.0,140.66666666666666,23.0,20.333333333333332,0,0,0,4,1,0,5,0.21594331386761786,0.015242412849454823,"[0.009321623537797807, 0.005920789311657015]","[0.8115942028985508, 0.9852941176470589, 1.0, 1.0, 1.0]","[0.14492753623188406, 0.5147058823529411, 0.8656716417910447, 0.9848484848484849, 1.0]",2.3333333333333335,3,2.765957446808511,7,7.666666666666667,11,69.76333333333335,10.236296296296299,0.2951770451770452,0.18687423687423688,0.06227106227106227,0.05634920634920635,0.0725885225885226,0.14334554334554334,0.12112332112332112,0.14826308055357498,0.00014155626457279524,0.14285714285714285,4
